Time	Lat	Long	TTFF	Count	Commands	TxTries	ONT	DiskUsed	Files	I	V	Temperature	CTTemp	CTCond	GMX_AirPressure	GMX_AirTemp	GMX_RealiveHumidity	GMX_WindDirection	GMX_True	GMX_WindSpeed	GMX_WindGust	GMX_GPSFix	WBT_Status	WBT_Ens	WBT_Min	
2026-04-29 06:05:00	58.47039	17.63196	12	46	0	3	480	0	0	0.014	13.5	10	4.707	7.69	1029.4	6.1	82	125	1	0.6	0.9	1	0	3	5	
2026-04-29 06:15:00	58.47108	17.63163	12	47	0	1	480	0	0	0.014	13.5	10	4.763	7.7	1029.5	6.3	81	130	1	0.5	0.8	1	0	3	5	
2026-04-29 06:25:00	58.47186	17.63148	13	48	0	1	490	0	0	0.014	13.5	10	4.833	7.71	1029.6	6	81	175	1	0.3	0.5	1	0	3	5	
2026-04-29 06:35:00	58.4724	17.63184	12	49	0	1	480	0	0	0.014	13.5	10	4.843	7.72	1029.6	6	81	135	1	0.8	1	1	0	3	5	
2026-04-29 06:45:00	58.47324	17.63202	12	50	0	1	480	0	0	0.014	13.5	10	4.949	7.74	1029.6	6.1	79	130	1	1	1.4	1	0	3	5	
2026-04-29 06:55:00	58.47432	17.63205	11	51	0	1	480	0	0	0.014	13.5	11	5.083	7.76	1029.8	5.8	79	130	1	0.8	1.1	1	0	3	5	
2026-04-29 07:05:00	58.47489	17.63118	12	52	0	1	480	0	0	0.016	13.6	11	5.058	7.76	1029.7	5.6	80	145	1	1	1.3	1	0	3	5	
2026-04-29 07:15:00	58.47492	17.6304	11	53	0	2	480	0	0	0.014	13.5	11	5.083	7.77	1029.7	5.3	80	130	1	1.9	2.2	1	0	3	5	
2026-04-29 07:25:00	58.4745	17.63004	12	54	0	1	480	0	0	0.014	13.5	12	5.044	7.76	1029.7	5.3	81	135	1	2.1	2.5	1	0	3	5	
2026-04-29 07:35:00	58.4742	17.62998	11	55	0	1	480	0	0	0.014	13.6	12	5.032	7.76	1029.8	5.2	79	130	1	2.4	2.8	1	0	3	5	
2026-04-29 07:45:00	58.47387	17.62998	11	56	0	1	480	0	0	0.014	13.6	12	5.024	7.76	1029.9	5.3	78	135	1	2.2	2.6	1	0	3	5	
2026-04-29 07:55:00	58.47375	17.62986	11	57	0	1	480	0	0	0.014	13.6	12	5.035	7.77	1029.9	5.3	78	140	1	2.2	3.2	1	0	3	5	
2026-04-29 08:05:00	58.4745	17.6304	11	58	0	1	480	0	0	0.014	13.8	12	5.022	7.78	1029.9	5.2	74	140	1	2.9	3.5	1	0	3	5	
2026-04-29 08:15:00	58.47363	17.62935	41	59	0	1	510	0	0	0.014	13.5	12	5.045	7.78	1029.9	5.2	74	150	1	3.2	3.7	1	0	3	5	
2026-04-29 08:25:00	58.47312	17.62833	11	0	0	1	480	0	0	0.014	13.3	12	5.035	7.78	1029.9	5.1	74	155	1	3.3	3.8	1	0	3	5	
2026-04-29 08:35:00	58.47264	17.62686	11	1	0	2	480	0	0	0.016	13.3	11	5.031	7.78	1030	5.1	74	160	1	2.9	3.6	1	0	3	5	
2026-04-29 08:45:00	58.47234	17.62524	12	2	0	2	480	0	0	0.014	13.5	11	5.018	7.77	1030	5.1	74	160	1	3.7	4.3	1	0	3	5	
2026-04-29 08:55:00	58.47186	17.6232	12	3	0	1	480	0	0	0.014	13.3	11	4.998	7.77	1030	5.1	76	165	1	3.5	4.3	1	0	3	5	
2026-04-29 09:05:00	58.47147	17.62104	12	4	0	2	480	0	0	0.016	13.2	11	4.976	7.76	1030.1	5.2	80	175	1	3	3.6	1	0	3	5	
2026-04-29 09:15:00	58.47273	17.62236	11	5	0	3	480	0	0	0.014	13.5	11	4.996	7.76	1030	5.1	77	170	1	3.4	4.1	1	0	3	5	
2026-04-29 09:25:00	58.47249	17.6196	12	6	0	1	480	0	0	0.014	13.3	11	5.033	7.78	1030	5.2	79	170	1	3.4	4.2	1	0	3	5	
2026-04-29 09:35:00	58.47249	17.61669	12	7	0	1	480	0	0	0.014	13.3	11	5.083	7.8	1030	5.1	78	160	1	3.6	4.5	1	0	3	5	
2026-04-29 09:45:00	58.47291	17.61732	11	8	0	1	480	0	0	0.016	13.5	11	5.076	7.79	1029.9	5.1	78	165	1	3.8	4.7	1	0	3	5	
2026-04-29 09:55:00	58.47375	17.61849	11	9	0	1	480	0	0	0.016	13.3	11	5.083	7.79	1030	5.1	78	170	1	4	4.8	1	0	3	5	
2026-04-29 10:05:00	58.47369	17.62377	12	10	0	2	480	0	0	0.016	13.2	11	5.048	7.79	1030	5.1	79	180	1	3.7	4.9	1	0	3	5	
2026-04-29 10:15:00	58.47366	17.62857	12	11	0	1	510	0	0	0.014	13.5	10	5.043	7.78	1030.1	5.1	77	185	1	4.3	5.9	1	0	3	5	
2026-04-29 10:25:00	58.47411	17.63049	11	12	0	1	480	0	0	0.014	13.3	10	4.999	7.77	1030.1	5.1	77	185	1	4.4	5.7	1	0	3	5	
2026-04-29 10:35:00	58.47504	17.6316	12	13	0	1	480	0	0	0.016	13.3	10	5.017	7.78	1030	5.1	77	180	1	4.6	5.9	1	0	3	5	
2026-04-29 10:45:00	58.47576	17.63247	11	14	0	1	480	0	0	0.014	13.5	10	5.021	7.78	1029.9	5.1	78	180	1	5	6.1	1	0	3	5	
2026-04-29 10:55:00	58.47642	17.62974	11	15	0	1	480	0	0	0.016	13.3	10	5.04	7.78	1029.8	5.1	78	180	1	4.9	6.6	1	0	3	5	
2026-04-29 11:05:00	58.47714	17.62563	11	16	0	1	480	0	0	0.014	13.2	10	5.098	7.8	1029.6	5.2	80	175	1	4.8	6.3	1	0	3	5	
2026-04-29 11:15:00	58.47765	17.62647	13	17	0	1	480	0	0	0.014	13.5	10	5.135	7.8	1029.6	5.2	81	180	1	4.5	6.4	1	0	3	5	
2026-04-29 11:25:00	58.47819	17.62404	11	18	0	1	480	0	0	0.014	13.3	10	5.229	7.82	1029.6	5.2	80	180	1	5.5	6.7	1	0	3	5	
2026-04-29 11:35:00	58.47852	17.62041	11	19	0	1	480	0	0	0.014	13.2	10	4.988	7.77	1029.4	5.1	78	175	1	5.5	7.1	1	0	3	5	
2026-04-29 11:45:00	58.47885	17.62164	11	20	0	1	480	0	0	0.014	13.5	10	5.029	7.78	1029.3	5.2	81	175	1	5.5	6.6	1	0	3	5	
2026-04-29 11:55:00	58.47876	17.62758	11	21	0	1	480	0	0	0.016	13.3	10	5.162	7.81	1029.3	5.2	79	180	1	5.3	7.1	1	0	3	5	
2026-04-29 12:05:00	58.47924	17.63073	12	22	0	1	490	0	0	0.014	13.3	10	5.115	7.8	1029.2	5.1	80	175	1	5.6	6.9	1	0	3	5	
2026-04-29 12:15:00	58.47888	17.63796	19	23	0	2	520	0	0	0.014	13.5	10	4.91	7.76	1029	5.1	82	180	1	6.1	7.5	1	0	3	5	
2026-04-29 12:25:00	58.47849	17.64456	12	24	0	2	480	0	0	0.014	13.3	10	4.94	7.76	1028.9	5.1	81	180	1	6	7.1	1	0	3	5	
2026-04-29 12:35:00	58.47801	17.65164	11	25	1	1	600	0	0	0.014	13.2	9	4.93	7.76	1029	5.1	82	185	1	5.6	7.2	1	0	3	7	
2026-04-29 12:50:00	58.47876	17.64645	11	26	0	1	600	0	0	0.014	13.4	9	4.807	7.73	1029	5.2	81	180	1	5.2	7	1	0	3	7	
2026-04-29 13:20:00	58.47999	17.64021	12	28	0	3	600	0	0	0.014	13.2	9	4.958	7.77	1028.7	5.2	81	185	1	5.9	7.2	1	0	3	7	
2026-04-29 13:35:00	58.48074	17.63379	12	29	0	2	600	0	0	0.014	13.5	9	4.975	7.77	1028.4	5.2	81	185	1	5.9	7.4	1	0	3	7	
2026-04-29 13:50:00	58.48182	17.63184	12	30	0	2	610	0	0	0.014	13.3	9	4.979	7.77	1028.3	5.2	81	190	1	6	7.4	1	0	3	7	
2026-04-29 14:05:00	58.48071	17.63958	13	31	0	1	610	0	0	0.014	13.2	8	4.882	7.75	1028.1	5.2	81	190	1	6.5	7.7	1	0	3	7	
2026-04-29 14:20:00	58.47867	17.64933	14	32	0	1	610	0	0	0.014	13.8	8	4.832	7.74	1028.2	5.2	81	195	1	6.2	7.8	1	0	3	7	
2026-04-29 14:35:00	58.47945	17.64888	15	33	0	1	610	0	0	0.014	13.3	8	4.843	7.74	1028	5.2	81	200	1	6.5	7.8	1	0	3	7	
2026-04-29 14:50:00	58.48131	17.64081	13	34	0	1	600	0	0	0.014	13.2	8	4.883	7.75	1027.8	5.3	80	195	1	6.4	7.6	1	0	3	7	
2026-04-29 15:05:00	58.47891	17.65029	17	35	0	2	640	0	0	0.014	13.6	8	4.808	7.74	1027.6	5.3	77	195	1	6.6	7.9	1	0	3	7	
2026-04-29 15:20:00	58.47777	17.65494	12	36	0	1	600	0	0	0.014	13.8	8	4.789	7.73	1027.6	5.4	76	195	1	6.2	8.1	1	0	3	7	
2026-04-29 15:35:00	58.47825	17.65452	12	37	0	1	600	0	0	0.014	13.3	8	4.807	7.74	1027.6	5.4	77	195	1	6.2	7.7	1	0	3	7	
2026-04-29 15:50:00	58.47966	17.64696	12	38	0	1	600	0	0	0.014	13.3	8	4.851	7.74	1027.5	5.5	74	190	1	6.5	8.1	1	0	3	7	
2026-04-29 16:05:00	58.48023	17.64603	12	39	0	2	600	0	0	0.014	13.3	8	4.837	7.74	1027.5	5.5	74	195	1	7.2	8.9	1	0	3	7	
2026-04-29 16:20:00	58.47996	17.65002	12	40	0	1	610	0	0	0.014	13.3	7	4.806	7.73	1027.2	5.4	76	190	1	6.6	7.9	1	0	3	7	
2026-04-29 16:35:00	58.47741	17.65899	11	41	0	1	600	0	0	0.014	13.3	7	4.684	7.71	1027.4	5.4	78	195	1	5.8	7.7	1	0	3	7	
2026-04-29 16:50:00	58.47906	17.65239	12	42	0	1	600	0	0	0.016	13.3	7	4.71	7.71	1027.3	5.5	78	200	1	6.8	8.5	1	0	3	7	
2026-04-29 17:20:00	58.48086	17.64636	13	44	0	3	610	0	0	0.016	13.2	7	4.707	7.71	1027	5.6	79	195	1	7.3	8.5	1	0	3	7	
2026-04-29 17:35:00	58.47774	17.65575	13	45	0	1	610	0	0	0.016	13.2	7	4.686	7.71	1027.1	5.5	80	200	1	6.5	8.1	1	0	3	7	
2026-04-29 17:50:00	58.4766	17.65947	13	46	0	1	610	0	0	0.014	13.2	7	4.684	7.71	1027.1	5.6	79	195	1	6.6	8.1	1	0	3	7	
2026-04-29 18:05:00	58.47528	17.66343	40	47	0	1	630	0	0	0.016	13.2	8	4.667	7.71	1027.2	5.6	80	200	1	7.3	8.7	1	0	3	7	
2026-04-29 18:20:00	58.47681	17.65581	12	48	0	1	600	0	0	0.014	13.2	7	4.661	7.7	1027.1	5.6	79	200	1	7.2	8.9	1	0	3	7	
2026-04-29 18:35:00	58.47633	17.65944	12	49	0	1	600	0	0	0.014	13.2	7	4.659	7.7	1027.1	5.7	78	205	1	6.1	7.5	1	0	3	7	
2026-04-29 18:50:00	58.47873	17.65515	12	50	0	1	600	0	0	0.016	13.2	7	4.642	7.7	1027	5.8	77	200	1	6.8	8.5	1	0	3	7	
2026-04-29 19:05:00	58.47618	17.66283	11	51	0	1	600	0	0	0.016	13.2	7	4.681	7.71	1026.9	5.7	79	200	1	6.9	8.4	1	0	3	7	
2026-04-29 19:20:00	58.4727	17.67204	12	52	0	1	600	0	0	0.014	13.2	7	4.75	7.72	1027	5.7	80	205	1	6.7	8.4	1	0	3	7	
2026-04-29 19:35:00	58.47504	17.66475	13	53	0	2	610	0	0	0.014	13.2	7	4.704	7.71	1026.9	5.6	81	205	1	6.1	7.8	1	0	3	7	
2026-04-29 19:50:00	58.47627	17.66136	13	54	0	1	610	0	0	0.016	13.2	7	4.685	7.71	1026.8	5.6	82	205	1	6.4	7.9	1	0	3	7	
2026-04-29 20:05:00	58.47855	17.65515	12	55	0	1	610	0	0	0.016	13.2	7	4.641	7.7	1026.6	5.6	84	200	1	6.1	7.7	1	0	3	7	
2026-04-29 20:20:00	58.47843	17.65653	12	56	0	1	640	0	0	0.016	13.2	7	4.642	7.7	1026.5	5.5	85	205	1	5.9	7	1	0	3	7	
2026-04-29 20:35:00	58.47597	17.66301	41	57	0	2	630	0	0	0.014	13.2	7	4.68	7.71	1026.6	5.5	86	205	1	5.5	7	1	0	3	7	
2026-04-29 20:50:00	58.47615	17.66577	12	58	0	2	600	0	0	0.014	13.2	7	4.67	7.7	1026.5	5.5	86	205	1	4.8	6	1	0	3	7	
2026-04-29 21:05:00	58.4742	17.67246	11	59	0	1	600	0	0	0.014	13.2	7	4.705	7.71	1026.6	5.5	87	210	1	5	6.1	1	0	3	7	
2026-04-29 21:20:00	58.47435	17.67573	11	0	0	1	600	0	0	0.016	13.2	7	4.682	7.7	1026.5	5.4	88	220	1	4.6	5.7	1	0	3	7	
2026-04-29 21:35:00	58.47708	17.67294	13	1	0	1	600	0	0	0.016	13.2	7	4.666	7.7	1026.5	5.4	88	220	1	3.8	5.2	1	0	3	7	
2026-04-29 21:50:00	58.47945	17.67021	12	2	0	1	600	0	0	0.014	13.2	7	4.662	7.69	1026.5	5.4	89	225	1	3.3	4.4	1	0	3	7	
2026-04-29 22:05:00	58.4805	17.67261	12	3	0	1	600	0	0	0.016	13.2	7	4.656	7.7	1026.5	5.4	90	220	1	3	4.2	1	0	3	7	
2026-04-29 22:20:00	58.47942	17.67552	12	4	0	1	630	0	0	0.014	13.2	7	4.654	7.7	1026.4	5.4	90	225	1	2.7	3.4	1	0	3	7	
2026-04-29 22:35:00	58.47963	17.6775	12	5	0	1	600	0	0	0.016	13.2	7	4.66	7.7	1026.5	5.5	90	215	1	2.1	3	1	0	3	7	
2026-04-29 22:50:00	58.47951	17.68029	11	6	0	1	600	0	0	0.016	13.2	7	4.662	7.7	1026.7	5.4	91	235	1	0.9	2	1	0	3	7	
2026-04-29 23:05:00	58.48017	17.68257	11	7	0	1	600	0	0	0.014	13.2	7	4.671	7.7	1026.8	5.5	91	260	1	0.9	1.7	1	0	3	7	
2026-04-29 23:20:00	58.48104	17.68452	12	8	0	1	600	0	0	0.014	13.2	7	4.67	7.7	1026.7	5.8	91	215	1	0.9	1.6	1	0	3	7	
2026-04-29 23:35:00	58.48104	17.68641	12	9	0	2	600	0	0	0.016	13.2	7	5.091	7.64	1026.5	5.5	91	185	1	1.2	2.3	1	0	3	7	
2026-04-30 00:20:00	58.4802	17.69085	13	12	0	3	610	0	0	0.016	13.2	7	5.374	7.56	1026	5.3	92	210	1	1.4	2	1	0	3	7	
2026-04-30 00:35:00	58.47984	17.69352	13	13	0	2	610	0	0	0.014	13.2	7	5.019	7.63	1026	5.3	92	220	1	1.5	2.3	1	0	3	7	
2026-04-30 01:05:00	58.48116	17.6997	14	15	0	3	610	0	0	0.014	13.2	7	4.921	7.64	1025.9	5.4	92	215	1	0.9	1.5	1	0	3	7	
2026-04-30 01:35:00	58.48122	17.70024	19	17	0	3	640	0	0	0.014	13.2	8	5.216	7.58	1025.7	5.5	92	205	1	0.8	1.5	1	0	3	7	
2026-04-30 01:50:00	58.48149	17.69997	11	18	0	2	600	0	0	0.016	13.2	7	5.208	7.58	1025.8	5.5	92	230	1	1.4	2	1	0	3	7	
2026-04-30 02:05:00	58.48155	17.70126	11	19	0	3	600	0	0	0.014	13.2	7	4.882	7.65	1025.7	5.4	92	200	1	1.6	2.3	1	0	3	7	
2026-04-30 02:20:00	58.48188	17.70183	11	20	0	1	600	0	0	0.014	13.2	7	4.855	7.64	1025.7	5.2	93	170	1	1	2	1	0	3	7	
2026-04-30 02:35:00	58.4829	17.70144	13	21	0	1	610	0	0	0.014	13.2	7	4.984	7.6	1025.8	5.1	93	205	1	1.3	1.9	1	0	3	7	
2026-04-30 02:50:00	58.48326	17.69946	13	22	0	2	610	0	0	0.016	13.2	7	5.296	7.54	1025.7	5.4	92	210	1	1.4	2	1	0	3	7	
2026-04-30 03:05:00	58.48452	17.69643	14	23	0	1	610	0	0	0.014	13.2	7	5.354	7.53	1025.7	5.4	92	200	1	1.2	1.9	1	0	3	7	
2026-04-30 03:20:00	58.48515	17.69604	41	24	0	1	630	0	0	0.014	13.2	8	5.328	7.53	1025.7	5.7	92	225	1	1.1	1.6	1	0	3	7	
2026-04-30 03:35:00	58.48554	17.69775	11	25	0	1	600	0	0	0.014	13.2	7	5.266	7.54	1025.8	5.8	91	250	1	1.7	2.1	1	0	3	7	
2026-04-30 03:50:00	58.48437	17.6973	13	26	0	1	610	0	0	0.014	13.2	7	5.207	7.54	1025.8	5.9	90	280	1	1.5	1.9	1	0	3	7	
2026-04-30 04:05:00	58.48245	17.69721	13	27	0	1	600	0	0	0.014	13.2	7	4.849	7.59	1025.8	5.9	89	290	1	1.5	1.9	1	0	3	7	
2026-04-30 04:20:00	58.48095	17.69694	12	28	0	3	610	0	0	0.014	13.2	8	4.762	7.64	1026	5.8	89	295	1	2	2.5	1	0	3	7	
2026-04-30 04:35:00	58.47897	17.69613	13	29	0	1	610	0	0	0.014	13.2	7	4.755	7.69	1025.9	5.9	89	290	1	2.6	3.2	1	0	3	7	
2026-04-30 04:50:00	58.47624	17.69418	11	30	0	1	600	0	0	0.014	13.2	7	4.721	7.7	1025.9	5.8	89	285	1	2.6	3.5	1	0	3	7	
2026-04-30 05:05:00	58.47417	17.69127	11	31	0	2	610	0	0	0.014	13.3	7	4.68	7.7	1026	5.8	90	290	1	2.8	3.9	1	0	3	7	
2026-04-30 05:20:00	58.4724	17.68857	41	32	0	1	630	0	0	0.016	13.3	8	4.71	7.7	1026	5.8	90	290	1	3.1	3.9	1	0	3	7	
2026-04-30 05:35:00	58.47111	17.68581	11	33	0	1	600	0	0	0.016	13.4	8	4.744	7.71	1026.1	5.8	90	285	1	2.7	3.3	1	0	3	7	
2026-04-30 05:50:00	58.46958	17.68266	11	34	0	1	600	0	0	0.014	13.4	8	4.826	7.72	1026.1	5.8	90	300	1	2.5	3	1	0	3	7	
2026-04-30 06:20:00	58.4673	17.68068	11	36	0	3	600	0	0	0.014	13.4	8	4.823	7.71	1026.3	5.9	90	300	1	2.1	2.7	1	0	3	7	
2026-04-30 06:35:00	58.46559	17.68038	11	37	0	1	600	0	0	0.014	13.5	8	4.869	7.72	1026.3	5.9	90	300	1	2	2.6	1	0	3	7	
2026-04-30 06:50:00	58.46397	17.67963	11	38	0	1	600	0	0	0.014	13.5	8	4.947	7.74	1026.3	6	90	300	1	2.1	2.5	1	0	3	7	
2026-04-30 07:05:00	58.46226	17.67906	12	39	0	1	600	0	0	0.014	13.6	9	5.019	7.75	1026.3	6	90	290	1	2.7	3.1	1	0	3	7	
2026-04-30 07:20:00	58.46082	17.67804	13	40	0	1	610	0	0	0.014	13.4	9	5.019	7.75	1026.3	6	90	290	1	2.6	3.2	1	0	3	7	
2026-04-30 07:35:00	58.45968	17.67621	18	41	0	1	640	0	0	0.014	13.5	9	5.035	7.75	1026.5	6	90	290	1	2.9	3.4	1	0	3	7	
2026-04-30 07:50:00	58.4583	17.67345	11	42	0	1	600	0	0	0.014	13.5	9	5.033	7.75	1026.4	6.1	90	295	1	2.6	3.2	1	0	3	7	
2026-04-30 08:05:00	58.45671	17.6721	11	43	0	1	600	0	0	0.014	13.4	9	5.061	7.77	1026.5	6.3	89	285	1	2.3	2.8	1	0	3	7	
2026-04-30 08:20:00	58.45503	17.67132	11	44	0	2	600	0	0	0.014	13.5	9	5.066	7.77	1026.5	6.2	90	285	1	2.6	3.3	1	0	3	7	
2026-04-30 08:50:00	58.4538	17.66922	12	46	0	3	600	0	0	0.014	13.5	10	5.154	7.78	1026.4	6.5	89	275	1	1.9	2.4	1	0	3	7	
2026-04-30 09:05:00	58.45407	17.67069	12	47	0	1	600	0	0	0.014	13.3	10	5.224	7.81	1026.4	6.6	89	275	1	2	2.3	1	0	3	7	
2026-04-30 09:20:00	58.45338	17.67627	12	48	0	1	600	0	0	0.014	13.6	10	5.36	7.84	1026.3	6.7	89	270	1	2.1	2.6	1	0	3	7	
2026-04-30 09:35:00	58.4523	17.67711	12	49	0	1	600	0	0	0.016	13.3	10	5.381	7.85	1026.4	6.7	89	270	1	2.1	2.8	1	0	3	7	
2026-04-30 09:50:00	58.45365	17.68023	12	50	0	1	600	0	0	0.014	13.3	11	5.514	7.87	1026.5	7	89	275	1	2.3	2.6	1	0	3	7	
2026-04-30 10:05:00	58.45227	17.68323	40	51	0	1	630	0	0	0.014	13.5	11	5.464	7.86	1026.5	7.2	88	270	1	1.8	2.2	1	0	3	7	
2026-04-30 10:20:00	58.45173	17.68341	12	52	0	1	600	0	0	0.014	13.3	11	5.614	7.89	1026.3	7.4	87	280	1	3.6	4.1	1	0	3	7	
2026-04-30 10:35:00	58.45038	17.68731	12	53	0	1	600	0	0	0.016	13.4	11	5.537	7.88	1026.4	7.3	87	265	1	2.7	3.5	1	0	3	7	
2026-04-30 10:50:00	58.44912	17.68704	11	54	0	1	600	0	0	0.016	13.3	11	5.533	7.87	1026.4	7.2	88	260	1	2.5	2.9	1	0	3	7	
2026-04-30 11:05:00	58.44882	17.68803	12	55	0	1	600	0	0	0.014	13.6	10	5.566	7.88	1026.4	7.3	88	250	1	2.3	2.8	1	0	3	7	
2026-04-30 11:20:00	58.44768	17.68983	12	56	0	1	600	0	0	0.014	13.3	10	5.66	7.9	1026.2	7.2	88	250	1	1.9	2.4	1	0	3	7	
2026-04-30 11:35:00	58.44675	17.69118	12	57	0	1	600	0	0	0.014	13.2	10	5.739	7.91	1026.2	7.6	87	225	1	1.2	1.6	1	0	3	7	
2026-04-30 11:50:00	58.44771	17.69385	12	58	0	1	600	0	0	0.014	13.5	10	5.84	7.94	1026	7.5	88	225	1	1.9	2.2	1	0	3	7	
2026-04-30 12:05:00	58.44891	17.69274	12	59	0	1	630	0	0	0.016	13.3	11	5.886	7.95	1025.9	7.7	87	230	1	2.1	2.5	1	0	3	7	
2026-04-30 12:20:00	58.44942	17.69331	12	0	0	1	600	0	0	0.016	13.4	12	5.898	7.95	1025.9	7.9	86	225	1	1.7	1.9	1	0	3	7	
2026-04-30 13:05:00	58.45302	17.68956	12	3	0	3	600	0	0	0.016	13.3	13	6.022	7.96	1025.6	8	86	215	1	2	2.4	1	0	3	7	
2026-04-30 13:35:00	58.455	17.68803	11	5	0	3	600	0	0	0.014	13.3	13	6.112	7.99	1025.6	8.1	86	200	1	2	2.3	1	0	3	7	
2026-04-30 13:50:00	58.45572	17.68545	12	6	0	1	600	0	0	0.014	13.6	13	6.093	7.98	1025.6	8.1	86	195	1	1.9	2.2	1	0	3	7	
2026-04-30 14:05:00	58.4562	17.6826	11	7	0	2	600	0	0	0.014	13.3	13	6.12	8	1025.5	7.8	87	175	1	2.1	2.4	1	0	3	7	
2026-04-30 14:20:00	58.45623	17.67942	12	8	0	1	600	0	0	0.016	13.2	12	6.162	8.01	1025.4	7.8	87	185	1	2.1	2.4	1	0	3	7	
2026-04-30 14:35:00	58.45671	17.67684	11	9	0	1	600	0	0	0.014	13.5	12	6.165	8.01	1025.3	8	86	200	1	2.3	2.7	1	0	3	7	
2026-04-30 14:50:00	58.4577	17.67702	12	10	0	1	600	0	0	0.014	13.4	12	6.218	8.03	1025.3	8	86	200	1	2.5	2.9	1	0	3	7	
2026-04-30 15:05:00	58.45878	17.67411	41	11	0	1	630	0	0	0.016	13.3	12	6.222	8.03	1025.2	8	86	210	1	2.5	3	1	0	3	7	
2026-04-30 15:20:00	58.4598	17.67531	11	12	0	1	600	0	0	0.014	13.7	11	6.24	8.04	1025.2	8.2	84	205	1	2.5	2.9	1	0	3	7	
2026-04-30 15:35:00	58.46106	17.67285	11	13	0	1	600	0	0	0.014	13.3	11	6.186	8.02	1025.1	8.6	81	200	1	3.4	4.1	1	0	3	7	
2026-04-30 15:50:00	58.46211	17.67201	11	14	0	1	600	0	0	0.014	13.7	11	6.163	8.02	1025.1	8.2	84	195	1	3.3	3.9	1	0	3	7	
2026-04-30 16:05:00	58.46313	17.66844	11	15	0	1	600	0	0	0.014	13.4	10	6.127	8.01	1024.9	7.7	87	195	1	2.5	2.9	1	0	3	7	
2026-04-30 16:20:00	58.46448	17.66601	11	16	0	1	600	0	0	0.014	13.3	10	6.185	8.02	1024.9	8	84	205	1	3.3	4.1	1	0	3	7	
2026-04-30 16:35:00	58.46523	17.66934	11	17	0	1	600	0	0	0.014	13.5	10	6.15	8.02	1024.7	8	84	205	1	3.1	3.8	1	0	3	7	
2026-04-30 16:50:00	58.46451	17.67354	11	18	0	1	600	0	0	0.014	13.8	10	5.833	7.95	1024.6	8.1	84	210	1	3.5	4.6	1	0	3	7	
2026-04-30 17:05:00	58.4652	17.67594	11	19	0	1	600	0	0	0.014	13.8	10	5.734	7.93	1024.6	7.9	84	215	1	3.5	4.3	1	0	3	7	
2026-04-30 17:20:00	58.46478	17.67975	12	20	0	1	600	0	0	0.014	13.5	9	5.76	7.93	1024.6	7.6	86	215	1	3.8	4.8	1	0	3	7	
2026-04-30 17:35:00	58.46346	17.68416	12	21	0	1	600	0	0	0.014	13.3	9	5.743	7.92	1024.6	7.6	86	225	1	4.3	5.2	1	0	3	7	
2026-04-30 17:50:00	58.46376	17.68656	11	22	0	2	600	0	0	0.014	13.3	9	5.722	7.92	1024.6	7.7	85	225	1	4.1	5.3	1	0	3	7	
2026-04-30 18:05:00	58.46241	17.69067	40	23	0	1	630	0	0	0.014	13.2	9	5.837	7.94	1024.7	7.4	86	225	1	4.1	5	1	0	3	7	
2026-04-30 18:20:00	58.46397	17.69133	12	24	0	1	600	0	0	0.014	13.2	9	5.639	7.9	1024.8	7.2	87	225	1	3.4	4.5	1	0	3	7	
2026-04-30 18:35:00	58.4664	17.68983	12	25	0	1	600	0	0	0.016	13.2	9	5.57	7.88	1024.8	7.3	87	220	1	3.7	4.7	1	0	3	7	
2026-04-30 18:50:00	58.46814	17.69061	12	26	0	1	600	0	0	0.014	13.2	9	5.582	7.89	1024.8	7.1	87	210	1	2.9	4.2	1	0	3	7	
2026-04-30 19:05:00	58.46961	17.69193	12	27	0	1	600	0	0	0.016	13.2	8	5.571	7.89	1024.9	7.2	87	215	1	4	4.7	1	0	3	7	
2026-04-30 19:20:00	58.4715	17.69034	12	28	0	1	600	0	0	0.016	13.2	8	5.527	7.87	1024.8	6.9	88	190	1	3.1	3.9	1	0	3	7	
2026-04-30 19:35:00	58.47354	17.69211	12	29	0	1	600	0	0	0.016	13.2	8	5.404	7.85	1024.8	7	87	210	1	3.5	4.6	1	0	3	7	
2026-04-30 19:50:00	58.47534	17.69121	12	30	0	1	600	0	0	0.016	13.2	8	5.434	7.86	1024.9	7	88	215	1	4	5	1	0	3	7	
2026-04-30 20:05:00	58.47657	17.69226	12	31	0	2	600	0	0	0.016	13.2	8	5.442	7.86	1024.8	7	88	215	1	4.4	5.3	1	0	3	7	
2026-04-30 20:35:00	58.47594	17.70144	35	33	0	3	630	0	0	0.014	13.2	8	5.433	7.86	1024.6	7.2	87	225	1	4.2	5.4	1	0	3	7	
2026-04-30 20:50:00	58.47846	17.69988	11	34	0	2	600	0	0	0.014	13.2	8	5.348	7.83	1024.5	7.1	87	220	1	3.7	5.2	1	0	3	7	
2026-04-30 21:05:00	58.48026	17.6982	11	35	0	1	600	0	0	0.016	13.2	8	5.331	7.83	1024.5	7.1	87	215	1	3.9	4.6	1	0	3	7	
2026-04-30 21:20:00	58.48083	17.70222	12	36	0	1	600	0	0	0.014	13.2	8	5.243	7.82	1024.5	7.3	86	220	1	4.6	5.4	1	0	3	7	
2026-04-30 21:35:00	58.47912	17.70693	11	37	0	1	600	0	0	0.014	13.2	8	5.341	7.84	1024.4	7.7	84	220	1	4.8	5.8	1	0	3	7	
