Time	Lat	Long	TTFF	Warning	Count	Leak	Commands	I	V	Temperature	Pressure	Humidity	TxTries	Vel	Dir	TrDist	WindDir	NTack	Tack	T0	T1	T2	T3	WPRE	CORR	SAP	SAM	SAS	RANG	
2019-04-24 16:45:00	57.30603	17.91171	13	0	6	0	0	0.005	13.9	8	1019	33	1	0.5	47	100	125	1	0	0	1	0	1	0	1	20	0	0		
2019-04-24 16:50:00	57.30504	17.91072	11	0	7	0	0	0.005	13.9	8	1018	33	1	0.4	209	100	130	0	1	0	0	1	0	0	1	5	0	14		
2019-04-24 16:55:00	57.30603	17.91144	13	0	8	0	0	0.005	13.9	8	1019	33	1	0.4	21	100	115	1	0	1	0	0	1	0	1	16	0	4		
2019-04-24 17:00:00	57.30486	17.91045	12	0	9	0	0	0.005	13.9	8	1019	33	1	0.5	204	100	115	0	1	0	1	0	0	0	1	5	0	14		
2019-04-24 17:05:00	57.30564	17.91135	13	0	10	0	0	0.005	13.8	8	1019	33	1	0.3	32	100	115	1	0	1	0	1	0	0	1	14	0	5		
2019-04-24 17:10:00	57.30465	17.91036	13	0	11	0	0	0.005	14	8	1018	33	1	0.4	209	100	120	0	1	0	1	0	1	0	1	5	0	14		
2019-04-24 17:15:00	57.30567	17.91102	13	0	12	0	0	0.005	14	8	1018	33	1	0.4	19	100	115	1	0	1	0	1	0	0	1	15	0	4		
2019-04-24 17:20:00	57.30474	17.9094	12	0	13	0	0	0.005	14.1	8	1018	32	1	0.5	223	200	120	0	1	0	1	0	1	0	1	6	0	13		
2019-04-24 17:25:00	57.30594	17.91012	14	0	14	0	0	0.005	14.1	8	1018	32	1	0.5	18	200	120	1	0	1	0	1	0	0	1	16	0	4		
2019-04-24 17:30:00	57.30465	17.90928	12	0	15	0	0	0.005	14	8	1018	32	1	0.5	200	200	110	0	1	0	1	0	1	0	1	4	0	15		
2019-04-24 17:40:00	57.30669	17.91207	13	0	16	0	6	0.005	14	8	1018	32	1	0.5	37	100	120	3	0	1	0	1	0	0	1	45	0	4		
2019-04-24 17:50:00	57.31149	17.90994	12	0	17	0	0	0.005	14	8	1019	32	1	0.9	347	0	120	3	3	0	1	0	1	0	1	50	0	0		
2019-04-24 18:00:00	57.31572	17.90622	13	0	18	0	0	0.005	14	8	1019	32	1	0.9	334	-200	120	3	3	3	0	1	0	0	1	50	0	0		
2019-04-24 18:10:00	57.31971	17.90286	13	0	19	0	0	0.005	13.9	7	1019	32	1	0.8	335	-300	120	3	3	3	3	0	1	0	1	50	0	0		
2019-04-24 18:20:00	57.3234	17.89962	13	0	20	0	0	0.005	13.9	7	1019	32	1	0.8	335	-500	120	3	3	3	3	3	0	0	1	50	0	0		
2019-04-24 18:30:00	57.32688	17.89752	14	0	21	0	0	0.005	13.9	7	1019	32	2	0.7	342	-600	120	3	3	3	3	3	3	0	1	47	0	0		
2019-04-24 18:40:00	57.32829	17.8923	43	0	22	0	0	0.005	13.9	7	1019	32	1	0.6	297	-900	120	2	3	3	3	3	3	0	1	50	0	0		
2019-04-24 18:50:00	57.327	17.88798	12	0	23	0	0	0.005	13.9	7	1019	32	1	0.5	241	-1200	85	0	2	3	3	3	3	0	1	2	1	44		
2019-04-24 19:00:00	57.32838	17.88918	12	0	24	0	0	0.005	13.9	7	1019	32	1	0.3	25	-1100	85	0	0	2	3	3	3	0	1	43	0	6		
2019-04-24 19:10:00	57.32985	17.89107	12	0	25	0	0	0.005	13.9	7	1019	32	1	0.3	35	-1000	85	0	0	0	2	3	3	0	1	49	0	0		
2019-04-24 19:20:00	57.33147	17.89329	12	0	26	0	0	0.005	13.9	7	1019	32	1	0.4	37	-800	85	0	0	0	0	2	3	0	1	49	1	0		
2019-04-24 19:30:00	57.3333	17.89452	13	0	27	0	0	0.005	13.9	7	1019	32	1	0.4	20	-800	85	0	0	0	0	0	2	0	1	49	1	0		
2019-04-24 19:50:00	57.33711	17.89251	13	0	29	0	0	0.005	13.8	7	1019	32	3	0.5	317	-900	85	0	3	0	0	0	0	0	1	47	0	0		
2019-04-24 20:00:00	57.33879	17.89269	12	0	0	0	0	0.005	13.8	7	1019	32	1	0.3	3	-800	85	0	0	3	0	0	0	0	1	50	0	0		
2019-04-24 20:10:00	57.34068	17.89491	13	0	1	0	0	0.005	13.8	7	1019	32	1	0.4	33	-700	85	3	0	0	3	0	0	0	1	50	0	0		
2019-04-24 20:20:00	57.34269	17.89095	13	0	2	0	0	0.005	13.8	7	1019	32	1	0.5	313	-900	85	0	3	0	0	3	0	0	1	50	0	0		
2019-04-24 20:30:00	57.34425	17.89119	14	0	3	0	0	0.005	13.8	7	1018	32	1	0.3	4	-900	85	0	0	3	0	0	3	0	1	50	0	0		
2019-04-24 20:40:00	57.34611	17.89353	12	0	4	0	0	0.005	13.8	7	1018	32	1	0.4	34	-700	85	0	0	0	3	0	0	0	1	50	0	0		
2019-04-24 20:50:00	57.3477	17.89584	13	0	5	0	0	0.005	13.8	7	1018	32	1	0.4	39	-600	85	3	0	0	0	3	0	0	1	50	0	0		
2019-04-24 21:00:00	57.34935	17.89248	13	0	6	0	0	0.005	13.8	7	1018	32	1	0.5	312	-800	85	0	3	0	0	0	3	0	1	49	0	0		
2019-04-24 21:10:00	57.35115	17.89293	13	0	7	0	0	0.005	13.8	7	1018	32	1	0.3	8	-700	85	0	0	3	0	0	0	0	1	49	1	0		
2019-04-24 21:20:00	57.35271	17.895	12	0	8	0	0	0.005	13.8	7	1018	32	1	0.4	35	-600	85	3	0	0	3	0	0	0	1	50	0	0		
2019-04-24 21:30:00	57.35535	17.88963	12	0	9	0	0	0.005	13.8	7	1018	32	1	0.7	312	-900	85	0	3	0	0	3	0	0	1	50	0	0		
2019-04-24 21:40:00	57.35778	17.89152	26	0	10	0	0	0.005	13.8	7	1018	32	1	0.5	23	-800	85	0	0	3	0	0	3	0	1	50	0	0		
2019-04-24 21:50:00	57.35943	17.89359	12	0	11	0	0	0.005	13.8	7	1018	32	1	0.4	34	-600	85	3	0	0	3	0	0	0	1	46	2	0		
2019-04-24 22:00:00	57.36162	17.88948	42	0	12	0	5	0.005	13.7	7	1018	32	2	0.6	315	-100	85	3	3	0	0	3	0	0	1	47	0	0		
2019-04-24 22:15:00	57.3633	17.88174	13	0	13	0	0	0.005	13.7	6	1018	32	1	0.6	292	-600	85	0	3	3	0	0	3	0	1	77	0	0		
2019-04-24 22:30:00	57.3666	17.88246	11	0	14	0	0	0.005	13.7	6	1018	32	1	0.4	7	-500	85	0	0	3	3	0	0	0	1	79	0	0		
2019-04-24 23:00:00	57.37362	17.87727	11	0	16	0	0	0.005	13.7	6	1018	32	3	0.6	311	-800	85	0	3	0	0	3	3	0	1	75	0	0		
2019-04-24 23:15:00	57.37674	17.87772	12	0	17	0	0	0.005	13.7	7	1018	32	1	0.4	4	-800	85	0	0	3	0	0	3	0	1	79	0	0		
2019-04-24 23:30:00	57.37941	17.87931	12	0	18	0	0	0.005	13.7	7	1018	32	1	0.3	18	-700	85	0	0	0	3	0	0	0	1	80	0	0		
2019-04-24 23:45:00	57.38241	17.88171	13	0	19	0	0	0.005	13.7	7	1018	32	1	0.4	23	-500	85	0	0	0	0	3	0	0	1	80	0	0		
2019-04-25 00:00:00	57.38619	17.88546	13	0	20	0	0	0.005	13.7	7	1018	32	1	0.5	28	-300	85	3	0	0	0	0	3	0	1	80	0	0		
2019-04-25 00:15:00	57.39192	17.87988	13	0	21	0	0	0.005	13.7	7	1018	32	1	0.8	332	-600	85	0	3	0	0	0	0	0	1	80	0	0		
2019-04-25 00:30:00	57.39441	17.87982	12	0	22	0	0	0.005	13.7	7	1018	32	1	0.3	360	-600	85	0	0	3	0	0	0	0	1	78	2	0		
2019-04-25 00:45:00	57.39684	17.88	12	0	23	0	0	0.005	13.7	7	1018	32	1	0.3	2	-600	85	0	0	0	3	0	0	0	1	80	0	0		
2019-04-25 01:00:00	57.39954	17.88003	12	0	24	0	0	0.005	13.7	7	1018	32	1	0.3	0	-600	85	0	0	0	0	3	0	0	1	80	0	0		
2019-04-25 01:15:00	57.40287	17.88027	13	0	25	0	0	0.005	13.7	7	1018	32	1	0.4	2	-600	85	0	0	0	0	0	3	0	1	80	0	0		
2019-04-25 01:30:00	57.40641	17.88048	18	0	26	0	0	0.005	13.7	7	1018	32	1	0.4	2	-600	85	0	0	0	0	0	0	0	1	80	0	0		
2019-04-25 01:45:00	57.4089	17.88111	43	0	27	0	0	0.005	13.7	7	1018	32	3	0.3	8	-500	85	0	0	0	0	0	0	0	1	75	0	0		
2019-04-25 02:00:00	57.41172	17.8812	11	0	28	0	0	0.005	13.7	7	1018	32	1	0.4	1	-500	85	0	0	0	0	0	0	0	1	73	3	0		
2019-04-25 02:15:00	57.41499	17.88174	13	0	29	0	0	0.005	13.6	7	1017	32	3	0.4	5	-500	85	0	0	0	0	0	0	0	1	74	1	0		
2019-04-25 02:30:00	57.41826	17.88198	11	0	0	0	0	0.005	13.7	7	1017	32	2	0.4	2	-500	85	3	0	0	0	0	0	0	1	77	0	0		
2019-04-25 02:45:00	57.42162	17.87286	12	0	1	0	0	0.005	13.6	7	1017	32	1	0.7	304	-1000	85	0	3	0	0	0	0	0	1	80	0	0		
2019-04-25 03:00:00	57.42474	17.8713	12	0	2	0	0	0.005	13.6	7	1017	32	1	0.4	345	-1100	85	0	0	3	0	0	0	0	1	80	0	0		
2019-04-25 03:15:00	57.42789	17.87124	12	0	3	0	0	0.005	13.6	7	1017	32	1	0.4	359	-1100	85	0	0	0	3	0	0	0	1	80	0	0		
2019-04-25 03:30:00	57.43134	17.87097	13	0	4	0	0	0.005	13.6	7	1017	32	1	0.4	357	-1100	85	0	0	0	0	3	0	0	1	80	0	0		
2019-04-25 03:45:00	57.43485	17.87082	13	0	5	0	0	0.005	13.7	7	1017	32	1	0.4	359	-1100	85	0	0	0	0	0	3	0	1	80	0	0		
2019-04-25 04:00:00	57.43884	17.87154	65	0	6	0	0	0.005	13.7	7	1017	32	3	0.5	6	-1100	85	0	0	0	0	0	0	0	1	75	0	0		
2019-04-25 04:15:00	57.44226	17.8716	13	0	7	0	0	0.005	13.8	7	1017	32	1	0.4	1	-1100	85	0	0	0	0	0	0	0	1	73	2	0		
2019-04-25 04:45:00	57.44931	17.87157	14	0	9	0	0	0.005	14.1	7	1017	32	3	0.4	358	-1000	85	0	0	0	0	0	0	0	1	77	0	0		
2019-04-25 05:00:00	57.45351	17.87139	28	0	10	0	0	0.005	14	7	1017	32	1	0.5	359	-1000	85	0	0	0	0	0	0	0	1	79	0	0		
2019-04-25 05:15:00	57.45777	17.87157	18	0	11	0	0	0.005	13.9	7	1017	32	1	0.5	1	-1000	85	0	0	0	0	0	0	0	1	78	1	0		
2019-04-25 05:30:00	57.4614	17.87103	15	0	12	0	0	0.005	13.9	7	1017	32	2	0.5	355	-1100	85	0	0	0	0	0	0	0	1	75	2	0		
2019-04-25 05:45:00	57.46512	17.87034	41	0	13	0	0	0.005	13.9	7	1017	32	1	0.4	354	-1100	85	0	0	0	0	0	0	0	1	80	0	0		
2019-04-25 06:00:00	57.46893	17.86983	12	0	14	0	0	0.005	13.9	7	1017	32	1	0.5	356	-1100	85	0	0	0	0	0	0	0	1	77	0	0		
2019-04-25 06:15:00	57.47343	17.86998	12	0	15	0	0	0.005	13.9	7	1017	32	1	0.6	1	-1100	85	0	0	0	0	0	0	0	1	80	0	0		
2019-04-25 06:30:00	57.47694	17.87007	13	0	16	0	0	0.005	13.9	7	1017	32	1	0.4	1	-1100	85	0	0	0	0	0	0	0	1	77	3	0		
2019-04-25 06:45:00	57.48075	17.87022	13	0	17	0	0	0.005	13.9	7	1017	32	2	0.5	1	-1100	85	0	0	0	0	0	0	0	1	77	1	0		
2019-04-25 07:00:00	57.48432	17.86929	12	0	18	0	0	0.005	13.9	7	1017	32	1	0.4	352	-1100	85	0	0	0	0	0	0	0	1	67	5	7		
2019-04-25 07:15:00	57.48732	17.87058	13	0	19	0	0	0.005	13.8	7	1017	32	1	0.4	13	-1000	85	0	0	0	0	0	0	0	1	80	0	0		
2019-04-25 07:30:00	57.49098	17.8719	12	0	20	0	4	0.005	14	7	1017	32	1	0.5	11	-700	85	1	0	0	0	0	0	0	1	79	1	0		
2019-04-25 07:45:00	57.48882	17.87109	12	0	21	0	0	0.005	13.9	7	1017	32	1	0.3	191	-500	100	1	1	0	0	0	0	0	1	7	1	71		
2019-04-25 08:00:00	57.48621	17.87142	40	0	22	0	0	0.005	13.9	7	1017	32	1	0.3	176	-200	100	1	1	1	0	0	0	0	1	0	3	77		
2019-04-25 08:15:00	57.48363	17.87202	12	0	23	0	0	0.005	13.9	7	1017	32	1	0.3	173	100	100	0	1	1	1	0	0	0	1	0	2	75		
2019-04-25 08:30:00	57.48591	17.8716	13	0	24	0	0	0.005	13.9	7	1017	32	1	0.3	354	-200	85	1	0	1	1	1	0	0	1	71	0	9		
2019-04-25 08:45:00	57.48483	17.87127	13	0	25	0	0	0.005	13.9	7	1017	32	1	0.1	190	-100	90	1	1	0	1	1	1	0	1	9	4	67		
2019-04-25 09:00:00	57.48381	17.87145	12	0	26	0	0	0.005	13.9	7	1017	32	1	0.1	174	100	90	1	1	1	0	1	1	0	1	0	11	67		
2019-04-25 09:15:00	57.48312	17.87181	13	0	27	0	0	0.005	14	7	1018	32	1	0.1	164	100	90	1	1	1	1	0	1	0	1	0	16	63		
2019-04-25 09:30:00	57.48153	17.87217	13	0	28	0	0	0.005	13.9	7	1018	32	1	0.2	173	300	90	1	1	1	1	1	0	0	1	0	9	69		
2019-04-25 09:45:00	57.48072	17.87169	13	0	29	0	0	0.005	13.9	7	1018	32	1	0.1	197	400	90	0	1	1	1	1	1	0	1	0	14	66		
2019-04-25 10:00:00	57.48171	17.87121	13	0	0	0	0	0.005	13.9	8	1017	32	1	0.1	345	300	90	0	0	1	1	1	1	0	1	66	5	8		
2019-04-25 10:15:00	57.48306	17.86926	13	0	1	0	0	0.005	13.9	8	1017	32	1	0.2	322	100	90	1	0	0	1	1	1	0	1	72	6	2		
2019-04-25 10:30:00	57.48228	17.86887	14	0	2	0	0	0.005	13.9	8	1017	32	1	0.1	195	200	70	1	1	0	0	1	1	0	1	9	4	67		
2019-04-25 11:00:00	57.48084	17.86974	12	0	4	0	0	0.005	13.9	9	1017	32	3	0	194	400	70	1	1	1	1	0	0	0	1	3	16	53		
2019-04-25 11:15:00	57.47976	17.87079	12	0	5	0	0	0.005	13.9	9	1017	32	1	0.2	152	500	70	1	1	1	1	1	0	0	1	9	10	60		
2019-04-25 11:30:00	57.4788	17.87085	12	0	6	0	0	0.005	13.9	10	1018	32	1	0.1	179	600	70	1	1	1	1	1	1	0	1	2	12	66		
2019-04-25 11:45:00	57.47685	17.87169	13	0	7	0	0	0.005	13.9	10	1018	32	3	0.2	167	800	70	1	1	1	1	1	1	0	1	0	3	73		
2019-04-25 12:00:00	57.47673	17.87145	11	0	8	0	0	0.005	13.9	10	1018	32	1	0	225	800	70	1	1	1	1	1	1	0	1	36	17	25		
2019-04-25 12:15:00	57.47505	17.87208	13	0	9	0	0	0.005	13.9	10	1017	32	1	0.2	169	1000	70	0	1	1	1	1	1	0	1	3	5	72		
2019-04-25 12:30:00	57.47355	17.86959	12	0	10	0	0	0.005	14	11	1017	32	1	0.2	221	1200	5	1	0	1	1	1	1	0	1	72	1	6		
2019-04-25 13:00:00	57.4689	17.87193	12	0	12	0	0	0.005	13.9	11	1017	32	3	0.3	164	1700	20	1	1	1	0	1	1	0	1	0	2	76		
2019-04-25 13:15:00	57.46608	17.87295	14	0	13	0	0	0.005	13.9	11	1017	32	1	0.4	169	2000	20	0	1	1	1	0	1	0	1	0	1	79		
2019-04-25 13:30:00	57.46476	17.86851	13	0	14	0	0	0.005	13.9	11	1017	32	1	0.3	241	2200	25	0	0	1	1	1	0	0	1	69	3	7		
2019-04-25 13:45:00	57.46335	17.86437	41	0	15	0	0	0.005	13.9	11	1017	32	1	0.3	238	2300	25	0	0	0	1	1	1	0	0	61	8	10		
2019-04-25 14:00:00	57.46284	17.85909	12	0	16	0	0	0.005	13.9	11	1017	32	1	0.4	260	2500	25	0	0	0	0	1	1	0	0	76	1	0		
2019-04-25 14:15:00	57.46185	17.85684	11	0	17	0	0	0.005	13.9	10	1017	32	1	0.2	231	2600	25	0	0	0	0	0	1	0	0	59	11	8		
2019-04-25 14:30:00	57.46116	17.85507	12	0	18	0	0	0.005	13.9	10	1017	32	1	0.1	234	2700	25	0	0	0	0	0	0	0	0	48	14	16		
2019-04-25 14:45:00	57.46119	17.85375	12	0	19	0	0	0.005	13.9	11	1017	32	1	0.1	273	2700	25	0	0	0	0	0	0	0	0	19	24	37		
2019-04-25 15:00:00	57.4611	17.85189	11	0	20	0	0	0.005	13.9	11	1017	32	1	0.1	264	2800	25	0	0	0	0	0	0	0	0	13	29	37		
2019-04-25 15:15:00	57.46089	17.8506	12	0	21	0	0	0.005	13.9	11	1017	32	1	0.1	252	2800	25	0	0	0	0	0	0	0	0	22	35	23		
2019-04-25 15:30:00	57.46029	17.84913	12	0	22	0	0	0.005	13.9	11	1017	32	1	0.1	234	2900	25	0	0	0	0	0	0	0	0	70	8	2		
2019-04-25 15:45:00	57.45888	17.84613	12	0	23	0	0	0.005	13.9	12	1017	32	1	0.3	229	3100	25	0	0	0	0	0	0	0	0	79	0	0		
2019-04-25 16:00:00	57.45744	17.84145	40	0	24	0	0	0.005	13.8	12	1017	32	1	0.3	240	3400	25	1	0	0	0	0	0	0	0	79	1	0		
2019-04-25 16:30:00	57.45441	17.83827	12	0	26	0	0	0.005	13.9	11	1017	32	3	0.2	222	3800	15	1	1	1	0	0	0	0	0	0	1	74		
2019-04-25 16:45:00	57.45423	17.83656	12	0	27	0	0	0.005	13.9	11	1017	32	1	0.1	259	3900	15	1	1	1	1	0	0	0	0	43	14	22		
2019-04-25 17:15:00	57.45348	17.83401	12	0	29	0	0	0.005	13.9	11	1017	32	3	0.1	258	4000	15	1	1	1	1	1	1	0	0	32	9	32		
2019-04-25 17:30:00	57.45321	17.83377	12	0	0	0	0	0.005	14	11	1017	32	2	0	205	4100	15	1	1	1	1	1	1	0	0	41	9	27		
2019-04-25 17:45:00	57.45153	17.83572	12	0	1	0	0	0.005	14	10	1017	32	1	0.2	148	4200	15	1	1	1	1	1	1	0	0	2	0	78		
2019-04-25 18:00:00	57.44913	17.83773	13	0	2	0	0	0.005	14	10	1017	32	1	0.3	156	4300	15	1	1	1	1	1	1	0	0	0	1	79		
2019-04-25 18:15:00	57.4473	17.83884	12	0	3	0	0	0.005	13.9	9	1017	32	1	0.2	162	4500	15	1	1	1	1	1	1	0	0	0	0	79		
2019-04-25 18:30:00	57.44598	17.84013	13	0	4	0	0	0.005	13.9	9	1017	32	1	0.2	153	4600	15	1	1	1	1	1	1	0	0	0	2	78		
2019-04-25 18:45:00	57.44373	17.84118	41	0	5	0	5	0.005	13.9	9	1017	32	1	0.3	166	-4900	15	3	1	1	1	1	1	0	0	0	0	80		
2019-04-25 19:00:00	57.44253	17.83623	11	0	6	0	0	0.005	13.9	9	1017	32	1	0.4	246	-4600	15	3	3	1	1	1	1	0	0	68	0	9		
2019-04-25 19:15:00	57.441	17.83092	12	0	7	0	0	0.005	13.9	8	1018	32	1	0.4	242	-4300	15	3	3	3	1	1	1	0	0	79	1	0		
2019-04-25 19:30:00	57.43956	17.82522	12	0	8	0	0	0.005	13.9	8	1017	32	1	0.4	245	-4000	15	3	3	3	3	1	1	0	0	80	0	0		
2019-04-25 19:45:00	57.43866	17.81856	12	0	9	0	0	0.005	13.9	8	1017	32	1	0.5	256	-3600	15	3	3	3	3	3	1	0	0	80	0	0		
2019-04-25 20:15:00	57.44031	17.80218	12	0	11	0	0	0.005	13.9	8	1017	32	3	0.6	285	-3300	15	3	3	3	3	3	3	0	0	76	0	0		
2019-04-25 20:30:00	57.44319	17.79408	12	0	12	0	0	0.005	13.9	8	1017	32	1	0.6	303	-3400	15	2	3	3	3	3	3	0	0	80	0	0		
2019-04-25 20:45:00	57.44136	17.78754	12	0	13	0	0	0.005	13.8	8	1017	32	1	0.5	243	-3200	80	2	2	3	3	3	3	0	0	8	0	69		
2019-04-25 21:00:00	57.43986	17.78016	13	0	14	0	0	0.005	13.8	8	1017	32	1	0.5	249	-3000	80	2	2	2	3	3	3	0	0	0	0	80		
2019-04-25 21:15:00	57.43902	17.7747	13	0	15	0	0	0.005	13.8	7	1017	32	1	0.4	254	-2900	80	2	2	2	2	3	3	0	0	5	0	74		
2019-04-25 21:30:00	57.43857	17.76915	13	0	16	0	0	0.005	13.8	7	1017	32	1	0.4	261	-2900	80	2	2	2	2	2	3	0	0	3	1	75		
2019-04-25 21:45:00	57.4374	17.76498	13	0	17	0	0	0.005	13.8	7	1017	32	1	0.3	242	-2900	80	2	2	2	2	2	2	0	0	9	1	67		
2019-04-25 22:00:00	57.43656	17.76363	40	0	18	0	0	0.005	13.8	7	1017	32	1	0.1	221	-2800	80	2	2	2	2	2	2	0	0	0	8	73		
2019-04-25 22:15:00	57.43641	17.76357	12	0	19	0	0	0.005	13.8	7	1017	32	1	0	189	-2800	80	2	2	2	2	2	2	0	0	0	11	66		
2019-04-25 22:45:00	57.43434	17.76363	11	0	21	0	0	0.005	13.8	7	1017	32	3	0.2	185	-2600	80	2	2	2	2	2	2	0	0	0	1	74		
2019-04-25 23:00:00	57.43296	17.76342	12	0	22	0	0	0.005	13.7	7	1017	32	1	0.2	185	-2500	80	2	2	2	2	2	2	0	0	0	0	80		
2019-04-25 23:15:00	57.43161	17.76276	13	0	23	0	0	0.005	13.7	7	1017	32	1	0.2	195	-2400	80	2	2	2	2	2	2	0	0	0	2	78		
2019-04-25 23:30:00	57.42987	17.76219	12	0	24	0	0	0.005	13.7	7	1017	32	1	0.2	190	2200	80	1	2	2	2	2	2	0	0	0	0	80		
2019-04-25 23:45:00	57.42978	17.7657	13	0	25	0	0	0.005	13.7	7	1017	32	1	0.2	93	-2100	80	2	1	2	2	2	2	0	1	0	0	80		
2019-04-26 00:15:00	57.42561	17.76891	13	0	27	0	0	0.005	13.7	7	1017	32	0	0.3	122	-1600	80	1	1	2	1	2	2	0	1	0	0	74		
2019-04-26 00:30:00	57.42636	17.77275	12	0	28	0	0	0.005	13.7	7	1016	32	1	0.3	70	-1600	80	2	1	1	2	1	2	0	1	0	0	79		
2019-04-26 00:45:00	57.42438	17.77614	13	0	29	0	0	0.005	13.7	7	1016	32	1	0.3	137	-1300	80	2	2	1	1	2	1	0	1	0	0	80		
2019-04-26 01:00:00	57.42111	17.77953	12	0	0	0	0	0.005	13.7	7	1016	32	1	0.5	151	-900	80	2	2	2	1	1	2	0	1	0	0	80		
2019-04-26 01:15:00	57.41739	17.78358	14	0	1	0	0	0.005	13.7	7	1016	32	1	0.5	149	-500	80	2	2	2	2	1	1	0	1	0	0	80		
2019-04-26 01:30:00	57.41298	17.78565	13	0	2	0	0	0.005	13.7	7	1016	32	1	0.6	166	-200	80	2	2	2	2	2	1	0	1	0	0	80		
2019-04-26 01:45:00	57.40755	17.78733	41	0	3	0	0	0.005	13.7	7	1016	32	1	0.7	170	0	80	1	2	2	2	2	2	0	1	0	0	80		
2019-04-26 02:00:00	57.40539	17.79465	11	0	4	0	0	0.005	13.7	7	1016	32	2	0.6	119	-300	80	2	1	2	2	2	2	0	1	0	0	75		
2019-04-26 02:15:00	57.40047	17.79489	12	0	5	0	0	0.005	13.7	7	1016	32	1	0.6	178	0	80	1	2	1	2	2	2	0	1	0	0	80		
2019-04-26 02:30:00	57.3981	17.80077	12	0	6	0	0	0.005	13.7	7	1016	32	1	0.5	127	-200	80	2	1	2	1	2	2	0	1	0	1	79		
2019-04-26 02:45:00	57.39306	17.79918	12	0	7	0	0	0.005	13.7	7	1016	32	1	0.6	190	200	80	1	2	1	2	1	2	0	1	0	0	79		
2019-04-26 03:00:00	57.39033	17.805	12	0	8	0	0	0.005	13.7	7	1016	32	1	0.5	131	0	80	1	1	2	1	2	1	0	1	0	1	79		
2019-04-26 03:15:00	57.38751	17.81073	12	0	9	0	0	0.005	13.7	7	1016	32	1	0.5	132	-100	80	2	1	1	2	1	2	0	1	0	0	80		
2019-04-26 03:30:00	57.3831	17.80767	12	0	10	0	0	0.005	13.7	7	1015	32	1	0.6	200	300	80	1	2	1	1	2	1	0	1	0	0	80		
2019-04-26 03:45:00	57.37911	17.81232	13	0	11	0	0	0.005	13.7	7	1016	32	2	0.6	148	300	80	1	1	2	1	1	2	0	1	0	2	75		
2019-04-26 04:15:00	57.37356	17.82048	12	0	13	0	0	0.005	14	7	1016	32	3	0.4	137	100	80	1	1	1	1	2	1	0	1	0	8	64		
2019-04-26 04:30:00	57.37161	17.8233	13	0	14	0	0	0.005	14	7	1015	32	1	0.3	142	100	80	1	1	1	1	1	2	0	1	8	10	61		
2019-04-26 04:45:00	57.36954	17.82864	13	0	15	0	0	0.005	13.9	7	1015	32	1	0.4	126	-100	80	2	1	1	1	1	1	0	1	0	2	78		
2019-04-26 05:00:00	57.3651	17.82777	13	0	16	0	0	0.005	13.9	7	1016	32	1	0.6	186	200	80	1	2	1	1	1	1	0	1	0	0	78		
2019-04-26 05:15:00	57.36249	17.83116	12	0	17	0	0	0.005	13.9	7	1015	32	2	0.4	145	200	80	1	1	2	1	1	1	0	1	0	1	77		
2019-04-26 05:30:00	57.36171	17.83506	12	0	18	0	0	0.005	13.9	7	1015	32	1	0.3	111	0	80	1	1	1	2	1	1	0	1	0	5	75		
2019-04-26 05:45:00	57.36114	17.83881	12	0	19	0	0	0.005	13.9	7	1015	32	1	0.3	106	-100	80	2	1	1	1	2	1	0	1	0	4	76		
2019-04-26 06:00:00	57.3573	17.84088	12	0	20	0	0	0.005	13.9	7	1016	32	3	0.5	164	0	80	1	2	1	1	1	2	0	1	0	0	77		
2019-04-26 06:15:00	57.35559	17.84547	12	0	21	0	0	0.005	13.9	7	1015	32	1	0.4	125	-200	80	2	1	2	1	1	1	0	1	0	1	79		
2019-04-26 06:30:00	57.35232	17.84712	13	0	22	0	0	0.005	13.9	7	1015	32	1	0.4	165	-100	80	2	2	1	2	1	1	0	1	0	2	78		
2019-04-26 06:45:00	57.34845	17.84871	14	0	23	0	0	0.005	13.9	8	1015	32	1	0.5	168	100	80	1	2	2	1	2	1	0	1	0	0	80		
2019-04-26 07:00:00	57.34749	17.85426	41	0	24	0	0	0.005	13.9	8	1015	32	1	0.4	108	-200	80	2	1	2	2	1	2	0	1	0	1	79		
2019-04-26 07:15:00	57.34392	17.85693	12	0	25	0	0	0.005	13.9	8	1015	32	1	0.5	158	-100	80	2	2	1	2	2	1	0	1	0	0	77		
2019-04-26 07:30:00	57.33903	17.85651	12	0	26	0	0	0.005	13.9	9	1015	32	1	0.6	183	200	80	1	2	2	1	2	2	0	1	0	0	80		
2019-04-26 07:45:00	57.3369	17.86143	13	0	27	0	0	0.005	13.8	9	1015	32	1	0.4	129	0	80	1	1	2	2	1	2	0	1	0	0	79		
2019-04-26 08:00:00	57.33657	17.86659	12	0	28	0	0	0.005	13.8	9	1015	32	1	0.3	97	-200	80	2	1	1	2	2	1	0	1	0	1	79		
2019-04-26 08:15:00	57.33222	17.86845	13	0	29	0	0	0.005	13.8	9	1015	32	3	0.5	167	-100	80	2	2	1	1	2	2	0	1	0	0	76		
2019-04-26 08:30:00	57.32736	17.86761	12	0	0	0	0	0.005	13.9	9	1015	32	1	0.6	185	200	80	1	2	2	1	1	2	0	1	0	0	80		
2019-04-26 08:45:00	57.32628	17.87139	13	0	1	0	0	0.005	13.9	10	1015	32	1	0.3	118	100	80	1	1	2	2	1	1	0	1	0	1	79		
