Time	Lat	Long	TTFF	Warning	Count	Leak	BigLeak	Commands	NavLight	I	V	Temperature	Pressure	Humidity	TransmissionTries	OnTimeSec	Velocity	Heading	TrackDistance	WaypointDirection	TrackRadius	WindDirection	AutoModeEnabled	SwitchWaypointModeEnabled	NextAutopilotTack	CurrentTack	T1	T2	T3	WPReached	WithinTrackRadius	SailAtPortBow	SailAtPort	SailInCentre	SailAtStarboard	SailAtStarboardBow	WPDIR	RANG	RCNT	CANG	TK_AGE	
2026-04-10 12:05:00	57.42438	18.08508	12	0	13	0	0	0	0	0.005	13.4	7	1024	17	1	34	0.3	213	-3700	66	2000	280	0	0	2	0	0	0	0	0	0	0	40	0	0	0	66	-4	0	-10	5	
2026-04-10 12:10:00	57.42375	18.08436	12	0	14	0	0	0	0	0.005	13.4	7	1024	17	2	46	0.3	211	-3800	65	2000	280	0	0	2	0	0	0	0	0	0	0	37	0	0	0	65	-4	0	-10	5	
2026-04-10 12:15:00	57.42318	18.08358	12	0	15	0	0	0	0	0.005	13.4	7	1024	17	1	30	0.3	217	-3900	65	2000	280	0	0	2	0	0	0	0	0	0	0	41	0	0	0	65	-4	0	-10	5	
2026-04-10 12:20:00	57.42249	18.08253	12	0	16	0	0	0	0	0.005	13.4	7	1024	17	1	45	0.3	219	-3900	64	2000	280	0	0	2	0	0	0	0	0	0	0	37	0	0	0	64	-4	0	-10	5	
2026-04-10 12:25:00	57.42189	18.08154	12	0	17	0	0	0	0	0.005	13.5	7	1024	17	2	47	0.3	222	-4000	64	2000	280	0	0	2	0	0	0	0	0	0	0	37	0	0	0	64	-4	0	-10	5	
2026-04-10 12:30:00	57.42132	18.08085	12	0	18	0	0	0	0	0.005	13.6	6	1024	17	1	29	0.3	213	-4100	63	2000	280	0	0	2	0	0	0	0	0	0	0	41	0	0	0	63	-4	0	-10	5	
2026-04-10 12:35:00	57.42075	18.07986	12	0	19	0	0	0	0	0.005	13.7	6	1023	17	2	50	0.3	223	-4200	63	2000	280	0	0	2	0	0	0	0	0	0	0	37	0	0	0	63	-4	0	-10	5	
2026-04-10 12:40:00	57.42018	18.0789	12	0	20	0	0	0	0	0.005	13.7	6	1023	17	1	32	0.3	222	-4300	62	2000	280	0	0	2	0	0	0	0	0	0	0	40	0	0	0	62	-4	0	-10	5	
2026-04-10 12:45:00	57.41961	18.07815	12	0	21	0	0	0	0	0.005	13.8	6	1023	17	1	30	0.3	215	-4300	62	2000	280	0	0	2	0	0	0	0	0	0	0	41	0	0	0	62	-4	0	-10	5	
2026-04-10 12:50:00	57.41895	18.07722	13	0	22	0	0	0	0	0.005	13.9	6	1023	17	1	30	0.3	218	-4400	61	2000	280	0	0	2	0	0	0	0	0	0	0	40	0	0	0	61	-4	0	-10	5	
2026-04-10 12:55:00	57.41826	18.07623	12	0	23	0	0	0	0	0.005	13.8	6	1023	17	1	33	0.3	218	-4500	61	2000	280	0	0	2	0	0	0	0	0	0	0	40	0	0	0	61	-4	0	-10	5	
2026-04-10 13:00:00	57.41763	18.07566	11	0	24	0	0	0	0	0.005	13.8	6	1024	17	1	30	0.3	205	-4600	60	2000	280	0	0	2	0	0	0	0	0	0	0	41	0	0	0	60	-4	0	-10	5	
2026-04-10 13:05:00	57.417	18.07491	12	0	25	0	0	0	0	0.005	13.8	6	1023	17	1	27	0.3	213	-4600	60	2000	280	0	0	2	0	0	0	0	0	0	0	41	0	0	0	60	-4	0	-10	5	
2026-04-10 13:10:00	57.41625	18.07404	12	0	26	0	0	0	0	0.005	13.8	6	1023	17	1	31	0.3	212	-4700	59	2000	280	0	0	2	0	0	0	0	0	0	0	40	0	0	0	59	-4	0	-10	5	
2026-04-10 13:15:00	57.41559	18.07314	12	0	27	0	0	0	0	0.005	13.8	6	1023	17	1	29	0.3	217	-4800	59	2000	280	0	0	2	0	0	0	0	0	0	0	41	0	0	0	59	-4	0	-10	5	
2026-04-10 13:20:00	57.41475	18.07221	12	0	28	0	0	0	0	0.005	13.8	6	1023	18	1	27	0.4	211	-4900	58	2000	280	0	0	2	0	0	0	0	0	0	0	41	0	0	0	58	-4	0	-10	5	
2026-04-10 13:25:00	57.41418	18.07143	12	0	29	0	0	0	0	0.005	13.8	6	1023	17	1	28	0.3	215	-5000	58	2000	280	0	0	2	0	0	0	0	0	0	0	41	0	0	0	58	-4	0	-10	5	
2026-04-10 13:30:00	57.41346	18.07077	12	0	0	0	0	0	0	0.005	13.7	6	1023	17	1	27	0.3	207	-5000	57	2000	280	0	0	2	0	0	0	0	0	0	0	41	0	0	0	57	-4	0	-10	5	
2026-04-10 13:35:00	57.41271	18.06996	12	0	1	0	0	0	0	0.005	13.7	6	1023	17	1	28	0.3	211	-5100	57	2000	280	0	0	2	0	0	0	0	0	0	0	41	0	0	0	57	-4	0	-10	5	
2026-04-10 13:40:00	57.41178	18.06894	13	0	2	0	0	0	0	0.005	13.7	6	1023	17	1	30	0.4	210	-5200	56	2000	280	0	0	2	0	0	0	0	0	0	0	41	0	0	0	56	-4	0	-10	5	
2026-04-10 13:45:00	57.411	18.06801	12	0	3	0	0	0	0	0.005	13.7	6	1023	17	1	32	0.3	213	-5300	56	2000	280	0	0	2	0	0	0	0	0	0	0	40	0	0	0	56	-4	0	-10	5	
2026-04-10 13:50:00	57.41028	18.06732	12	0	4	0	0	0	0	0.005	13.7	6	1023	17	1	30	0.3	208	-5400	55	2000	280	0	0	2	0	0	0	0	0	0	0	41	0	0	0	55	-4	0	-10	5	
2026-04-10 13:55:00	57.40959	18.06633	12	0	5	0	0	0	0	0.005	13.7	6	1023	17	1	27	0.3	217	-5500	55	2000	280	0	0	2	0	0	0	0	0	0	0	40	1	0	0	55	-4	0	-10	5	
2026-04-10 14:00:00	57.40869	18.06525	40	0	6	0	0	0	0	0.005	13.7	6	1023	17	1	30	0.4	213	-5600	55	2000	280	0	0	2	0	0	0	0	0	0	0	41	0	0	0	55	-4	0	-10	5	
2026-04-10 14:05:00	57.40794	18.06444	11	0	7	0	0	0	0	0.005	13.6	5	1023	17	1	57	0.4	210	-5700	54	2000	280	0	0	2	0	0	0	0	0	0	0	35	0	0	0	54	-4	0	-10	5	
2026-04-10 14:10:00	57.4071	18.06327	12	0	8	0	0	0	0	0.005	13.6	5	1022	18	1	29	0.4	217	-5800	54	2000	280	0	0	2	0	0	0	0	0	0	0	41	0	0	0	54	-4	0	-10	5	
2026-04-10 14:15:00	57.40638	18.06234	12	0	9	0	0	0	0	0.005	13.6	5	1023	17	1	29	0.3	215	-5900	54	2000	280	0	0	2	0	0	0	0	0	0	0	41	0	0	0	54	-4	0	-10	5	
2026-04-10 14:20:00	57.40566	18.0618	12	0	10	0	0	0	0	0.005	13.6	5	1023	18	2	60	0.3	202	-6000	53	2000	280	0	0	2	0	0	0	0	0	0	0	34	1	0	0	53	-4	0	-10	5	
2026-04-10 14:25:00	57.40488	18.06102	12	0	11	0	0	0	0	0.005	13.6	5	1023	18	1	27	0.3	208	-6100	53	2000	280	0	0	2	0	0	0	0	0	0	0	41	0	0	0	53	-4	0	-10	5	
2026-04-10 14:30:00	57.40416	18.06024	11	0	12	0	0	0	0	0.005	13.6	5	1022	18	1	30	0.3	211	-6200	52	2000	280	0	0	2	0	0	0	0	0	0	0	41	0	0	0	52	-4	0	-10	5	
2026-04-10 14:35:00	57.40329	18.05949	12	0	13	0	0	0	0	0.005	13.6	5	1023	18	1	28	0.4	205	-6300	52	2000	280	0	0	2	0	0	0	0	0	0	0	41	0	0	0	52	-4	0	-10	5	
2026-04-10 14:40:00	57.40242	18.05892	12	0	14	0	0	0	0	0.005	13.6	5	1022	18	1	30	0.3	199	-6300	51	2000	280	0	0	2	0	0	0	0	0	0	0	41	0	0	0	51	-4	0	-10	5	
2026-04-10 14:45:00	57.40155	18.05823	11	0	15	0	0	0	0	0.005	13.6	5	1022	18	1	38	0.3	203	-6400	51	2000	280	0	0	2	0	0	0	0	0	0	0	39	0	0	0	51	-4	0	-10	5	
2026-04-10 14:50:00	57.40062	18.05766	12	0	16	0	0	0	0	0.005	13.6	5	1022	18	1	26	0.4	199	-6500	50	2000	280	0	0	2	0	0	0	0	0	0	0	41	0	0	0	50	-4	0	-10	5	
2026-04-10 15:00:00	57.39918	18.05685	12	0	18	0	0	0	0	0.005	13.5	6	1022	18	3	85	0.3	194	-6700	50	2000	280	0	0	2	0	0	0	0	0	0	0	29	0	0	0	50	-4	0	-10	5	
2026-04-10 15:05:00	57.39849	18.05643	12	0	19	0	0	0	0	0.005	13.5	6	1022	18	1	32	0.3	199	-6700	49	2000	280	0	0	2	0	0	0	0	0	0	0	40	0	0	0	49	-4	0	-10	5	
2026-04-10 15:10:00	57.39768	18.05571	11	0	20	0	0	0	0	0.005	13.5	6	1022	17	2	51	0.3	206	-6800	49	2000	280	0	0	2	0	0	0	0	0	0	0	36	0	0	0	49	-4	0	-10	5	
2026-04-10 15:15:00	57.3969	18.0552	12	0	21	0	0	0	0	0.005	13.5	6	1022	17	2	67	0.3	199	-6900	49	2000	280	0	0	2	0	0	0	0	0	0	0	33	0	0	0	49	-4	0	-10	5	
2026-04-10 15:25:00	57.39525	18.05607	11	0	23	0	0	3	0	0.005	13.5	6	1022	17	3	87	0.3	164	-200	212	2000	280	1	0	2	2	2	0	0	0	1	0	6	2	20	0	216	1	2	10	5	
2026-04-10 15:30:00	57.39444	18.05622	11	0	24	0	0	1	0	0.005	13.5	6	1022	17	1	30	0.3	174	-200	213	2000	280	1	0	2	2	2	2	0	0	1	0	19	4	16	0	218	1	2	10	5	
2026-04-10 15:40:00	57.39282	18.0573	11	0	25	0	0	0	0	0.005	13.5	6	1022	17	1	30	0.3	161	-400	214	2000	280	1	0	3	2	2	2	2	0	1	0	35	5	57	0	222	1	6	10	5	
2026-04-10 15:50:00	57.39096	18.05661	12	0	26	0	0	0	0	0.005	13.5	6	1022	17	3	73	0.3	191	-400	214	2000	350	1	0	0	3	2	2	2	0	1	0	89	0	2	0	224	-1	2	-10	5	
2026-04-10 16:00:00	57.38964	18.05583	12	0	27	0	0	0	0	0.005	13.4	6	1021	17	1	32	0.3	197	-500	215	2000	350	1	0	0	0	3	2	2	0	1	0	97	3	0	0	225	-4	1	-10	5	
2026-04-10 16:10:00	57.38832	18.05496	12	0	28	0	0	0	0	0.005	13.4	6	1021	17	1	30	0.3	199	-500	215	2000	350	1	0	0	0	0	3	2	0	1	0	99	2	0	0	226	-4	0	-10	5	
2026-04-10 16:20:00	57.38673	18.05385	12	0	29	0	0	0	0	0.005	13.4	6	1021	17	1	44	0.3	201	-500	215	2000	350	1	0	0	0	0	0	3	0	1	0	98	0	0	0	227	-4	0	-10	5	
2026-04-10 16:30:00	57.38517	18.05304	12	0	0	0	0	0	0	0.005	13.4	6	1021	17	1	33	0.3	196	-600	216	2000	350	1	0	0	0	0	0	0	0	1	0	100	0	0	0	229	-4	0	-10	5	
2026-04-10 16:40:00	57.38385	18.05205	12	0	1	0	0	0	0	0.005	13.4	6	1021	17	1	32	0.3	202	-600	216	2000	350	1	0	0	0	0	0	0	0	1	0	100	0	0	0	229	-4	0	-10	5	
2026-04-10 16:50:00	57.38277	18.05172	41	0	2	0	0	0	0	0.005	13.4	6	1021	17	1	31	0.2	189	-700	216	2000	350	1	0	0	0	0	0	0	0	1	0	59	19	22	0	231	-4	0	-10	5	
2026-04-10 17:00:00	57.38172	18.05196	11	0	3	0	0	0	0	0.005	13.4	6	1021	17	1	56	0.2	173	-700	217	2000	350	1	0	0	0	0	0	0	0	1	0	53	6	36	0	233	-4	0	-10	5	
2026-04-10 17:10:00	57.38061	18.05091	12	0	4	0	0	0	0	0.005	13.4	6	1021	17	1	26	0.2	207	-800	217	2000	350	1	0	0	0	0	0	0	0	1	0	100	1	0	0	233	-4	0	-10	5	
2026-04-10 17:20:00	57.37941	18.04962	11	0	5	0	0	0	0	0.005	13.4	6	1021	17	1	28	0.3	210	-800	217	2000	350	1	0	0	0	0	0	0	0	1	0	100	1	0	0	233	-4	0	-10	5	
2026-04-10 17:30:00	57.378	18.04761	12	0	6	0	0	0	0	0.005	13.4	6	1021	17	1	27	0.3	218	-700	217	2000	350	1	0	0	0	0	0	0	0	1	0	100	0	0	0	233	-4	0	-10	5	
2026-04-10 17:40:00	57.37674	18.04521	11	0	7	0	0	0	0	0.005	13.4	5	1022	17	1	29	0.3	226	-700	217	2000	350	1	0	0	0	0	0	0	0	1	0	100	0	0	0	231	-4	0	-10	5	
2026-04-10 17:50:00	57.37557	18.04344	12	0	8	0	0	0	0	0.005	13.4	5	1022	17	1	28	0.3	219	-700	217	2000	350	1	0	0	0	0	0	0	0	1	0	100	0	0	0	231	-4	0	-10	5	
2026-04-10 18:00:00	57.37473	18.04305	11	0	9	0	0	0	0	0.005	13.4	5	1022	17	2	47	0.2	194	-700	217	2000	350	1	0	0	0	0	0	0	0	1	0	46	6	45	0	231	-4	0	-10	5	
2026-04-10 18:10:00	57.37407	18.04278	11	0	10	0	0	0	0	0.005	13.4	5	1022	17	1	25	0.1	192	-700	217	2000	350	1	0	0	0	0	0	0	0	1	0	69	0	32	0	232	-4	0	-10	5	
2026-04-10 18:20:00	57.37266	18.04017	12	0	11	0	0	0	0	0.005	13.4	4	1022	17	1	30	0.4	225	-700	217	2000	350	1	0	0	0	0	0	0	0	1	0	100	0	0	0	231	-4	0	-10	5	
2026-04-10 18:30:00	57.37161	18.03747	12	0	12	0	0	0	0	0.005	13.4	4	1022	17	1	30	0.3	234	-600	217	2000	350	1	0	0	0	0	0	0	0	1	0	100	0	0	0	228	-4	0	-10	5	
2026-04-10 18:50:00	57.3696	18.03174	11	0	14	0	0	0	0	0.005	13.4	4	1022	18	3	81	0.4	237	-400	215	2000	350	1	0	0	0	0	0	0	0	1	0	90	0	0	0	223	-4	0	-10	5	
2026-04-10 19:00:00	57.36864	18.02913	11	0	15	0	0	2	0	0.005	13.4	4	1022	18	3	68	0.3	236	0	236	2000	350	1	0	0	0	0	0	0	0	1	0	93	0	0	0	235	-4	0	-10	5	
2026-04-10 19:50:00	57.36555	18.01491	41	0	20	0	0	0	0	0.005	13.3	4	1022	18	3	113	0.3	254	200	235	2000	350	1	0	0	0	0	0	0	0	1	0	84	0	0	0	230	-4	0	-10	5	
2026-04-10 20:00:00	57.36546	18.01224	12	0	21	0	0	0	0	0.005	13.3	4	1022	18	1	61	0.3	267	300	234	2000	350	1	0	3	0	0	0	0	0	1	0	93	1	0	0	227	-4	0	-10	5	
2026-04-10 20:10:00	57.36531	18.00993	11	0	22	0	0	0	0	0.005	13.3	3	1022	18	2	48	0.2	263	400	234	2000	350	1	0	3	3	0	0	0	0	1	0	96	0	0	0	226	-1	1	-10	5	
2026-04-10 20:20:00	57.36501	18.00765	11	0	23	0	0	0	0	0.005	13.3	3	1022	18	2	52	0.2	256	400	234	2000	350	1	0	3	3	3	0	0	0	1	0	96	0	0	0	224	-1	0	-10	5	
2026-04-10 20:30:00	57.36456	18.00471	11	0	24	0	0	0	0	0.005	13.3	3	1022	18	1	27	0.3	254	500	233	2000	350	1	0	3	3	3	3	0	0	1	0	100	0	0	0	222	-1	0	-10	5	
2026-04-10 20:40:00	57.36405	18.00204	12	0	25	0	0	0	0	0.005	13.3	3	1022	18	1	29	0.3	250	500	233	2000	350	1	0	3	3	3	3	3	0	1	0	100	0	0	0	221	-1	0	-10	5	
2026-04-10 20:50:00	57.36291	17.99985	11	0	26	0	0	0	0	0.005	13.3	3	1022	18	1	28	0.3	226	500	233	2000	350	1	0	3	3	3	3	3	0	1	0	100	0	0	0	222	-1	0	-10	5	
2026-04-10 21:00:00	57.36147	17.99964	11	0	27	0	0	0	0	0.005	13.3	3	1022	18	1	30	0.3	185	300	234	2000	350	1	0	0	3	3	3	3	0	1	0	100	0	0	0	226	-1	0	-10	5	
2026-04-10 21:10:00	57.36108	17.99673	12	0	28	0	0	0	0	0.005	13.3	3	1022	18	1	29	0.3	256	400	233	2000	350	1	0	3	0	3	3	3	0	1	0	100	0	0	0	224	-4	1	-10	5	
2026-04-10 21:20:00	57.35982	17.99463	11	0	29	0	0	0	0	0.005	13.3	3	1022	18	1	31	0.3	222	400	234	2000	350	1	0	3	3	0	3	3	0	1	0	100	0	0	0	225	-1	1	-10	5	
2026-04-10 21:30:00	57.35799	17.99283	12	0	0	0	0	0	0	0.005	13.3	3	1022	18	3	72	0.4	208	300	234	2000	350	1	0	3	3	3	0	3	0	1	0	92	0	0	0	228	-1	0	-10	5	
2026-04-10 21:40:00	57.35616	17.99004	12	0	1	0	0	0	0	0.005	13.3	3	1022	18	3	64	0.4	220	200	235	2000	350	1	0	3	3	3	3	0	0	1	0	94	0	0	0	230	-1	0	-10	5	
2026-04-10 21:50:00	57.35406	17.98782	11	0	2	0	0	0	0	0.005	13.3	3	1022	18	1	30	0.4	210	100	235	2000	350	1	0	3	3	3	3	3	0	1	0	100	0	0	0	234	-1	0	-10	5	
2026-04-10 22:00:00	57.35154	17.98551	40	0	3	0	0	0	0	0.005	13.3	3	1022	18	1	27	0.5	206	-100	236	2000	350	1	0	0	3	3	3	3	0	1	0	100	0	0	0	238	-1	0	-10	5	
2026-04-10 22:10:00	57.35145	17.98254	12	0	4	0	0	0	0	0.005	13.3	3	1022	18	1	63	0.3	266	0	236	2000	350	1	0	3	0	3	3	3	0	1	0	94	0	0	0	236	-4	1	-10	5	
2026-04-10 22:20:00	57.35034	17.97864	12	0	5	0	0	0	0	0.005	13.3	3	1022	18	1	33	0.4	243	0	235	2000	350	1	0	3	3	0	3	3	0	1	0	100	0	0	0	235	-1	1	-10	5	
2026-04-10 22:30:00	57.34866	17.97522	12	0	6	0	0	0	0	0.005	13.3	3	1022	18	1	30	0.5	228	0	236	2000	350	1	0	3	3	3	0	3	0	1	0	100	0	0	0	236	-1	0	-10	5	
2026-04-10 22:40:00	57.34692	17.97189	12	0	7	0	0	0	0	0.005	13.3	3	1022	18	1	36	0.5	226	-100	236	2000	350	1	0	3	3	3	3	0	0	1	0	99	0	0	0	237	-1	0	-10	5	
2026-04-10 22:50:00	57.34518	17.96907	11	0	8	0	0	0	0	0.005	13.3	3	1022	18	1	29	0.4	221	-100	237	2000	350	1	0	3	3	3	3	3	0	1	0	100	0	0	0	239	-1	0	-10	5	
2026-04-10 23:00:00	57.34356	17.9655	11	0	9	0	0	0	0	0.005	13.3	3	1022	18	1	25	0.5	230	-100	237	2000	350	1	0	3	3	3	3	3	0	1	0	100	0	0	0	240	-1	0	-10	5	
2026-04-10 23:10:00	57.3426	17.96172	11	0	10	0	0	0	0	0.005	13.2	3	1022	18	2	43	0.4	244	-100	237	2000	350	1	0	3	3	3	3	3	0	1	0	98	0	0	0	239	-1	0	-10	5	
2026-04-10 23:30:00	57.34086	17.95461	12	0	12	0	0	0	0	0.005	13.3	3	1022	18	3	80	0.4	248	0	236	2000	350	1	0	3	3	3	3	3	0	1	0	91	0	0	0	236	-1	0	-10	5	
2026-04-10 23:40:00	57.34002	17.95212	11	0	13	0	0	0	0	0.005	13.2	3	1022	18	1	28	0.3	238	0	236	2000	350	1	0	3	3	3	3	3	0	1	0	100	0	0	0	236	-1	0	-10	5	
2026-04-10 23:50:00	57.33933	17.94927	12	0	14	0	0	0	0	0.005	13.2	3	1022	18	1	28	0.3	245	0	236	2000	350	1	0	3	3	3	3	3	0	1	0	100	0	0	0	235	-1	0	-10	5	
2026-04-11 00:00:00	57.34005	17.94528	13	0	15	0	0	0	0	0.005	13.2	3	1022	18	1	29	0.4	288	200	234	2000	350	1	0	3	3	3	3	3	0	1	0	100	0	0	0	230	-1	0	-10	5	
2026-04-11 00:10:00	57.34068	17.94204	18	0	16	0	0	0	0	0.005	13.2	3	1022	18	1	29	0.3	290	400	232	2000	350	1	0	2	3	3	3	3	0	1	0	100	0	0	0	225	-1	0	-10	5	
2026-04-11 00:20:00	57.33984	17.94357	12	0	17	0	0	0	0	0.005	13.2	3	1022	18	1	33	0.2	136	300	233	2000	30	1	0	3	2	3	3	3	0	1	0	12	1	86	0	228	1	2	10	5	
2026-04-11 00:30:00	57.33963	17.94216	12	0	18	0	0	0	0	0.005	13.2	3	1022	18	1	30	0.1	255	300	233	2000	20	1	0	3	3	2	3	3	0	1	0	90	0	9	0	228	-1	2	-10	5	
2026-04-11 00:40:00	57.3396	17.94	12	0	19	0	0	0	0	0.005	13.2	3	1022	18	1	25	0.2	269	400	232	2000	20	1	0	3	3	3	2	3	0	1	0	100	1	0	0	226	-1	0	-10	5	
2026-04-11 00:50:00	57.3396	17.93772	12	0	20	0	0	0	0	0.005	13.2	3	1022	18	1	30	0.2	270	400	231	2000	20	1	0	3	3	3	3	2	0	1	0	100	0	0	0	223	-1	0	-10	5	
2026-04-11 01:00:00	57.33927	17.93511	13	0	21	0	0	0	0	0.005	13.2	3	1022	18	1	31	0.3	257	500	230	2000	20	1	0	3	3	3	3	3	0	1	0	100	0	0	0	222	-1	0	-10	5	
2026-04-11 01:10:00	57.3384	17.93244	13	0	22	0	0	0	0	0.005	13.2	3	1022	18	1	27	0.3	239	500	230	2000	20	1	0	3	3	3	3	3	0	1	0	100	0	0	0	221	-1	0	-10	5	
2026-04-11 01:20:00	57.33732	17.93013	41	0	23	0	0	0	0	0.005	13.2	3	1022	18	1	32	0.3	229	500	230	2000	20	1	0	3	3	3	3	3	0	1	0	100	0	0	0	222	-1	0	-10	5	
2026-04-11 01:30:00	57.33591	17.92842	11	0	24	0	0	0	0	0.005	13.2	4	1022	18	1	56	0.3	213	400	231	2000	20	1	0	3	3	3	3	3	0	1	0	95	0	0	0	224	-1	0	-10	5	
2026-04-11 01:40:00	57.33423	17.92707	11	0	25	0	0	0	0	0.005	13.2	4	1022	18	2	43	0.3	203	300	232	2000	20	1	0	3	3	3	3	3	0	1	0	98	0	0	0	227	-1	0	-10	5	
2026-04-11 01:50:00	57.33282	17.92452	12	0	26	0	0	0	0	0.005	13.2	4	1022	18	1	31	0.4	225	300	232	2000	20	1	0	3	3	3	3	3	0	1	0	100	0	0	0	228	-1	0	-10	5	
2026-04-11 02:00:00	57.33198	17.92164	11	0	27	0	0	0	0	0.005	13.2	3	1022	18	2	56	0.3	242	300	232	2000	20	1	0	3	3	3	3	3	0	1	0	95	0	0	0	228	-1	0	-10	5	
2026-04-11 02:20:00	57.33063	17.91696	11	0	29	0	0	0	0	0.005	13.2	3	1022	18	3	77	0.3	238	300	231	2000	20	1	0	3	3	3	3	3	0	1	0	91	0	0	0	227	-1	0	-10	5	
2026-04-11 02:30:00	57.33015	17.91432	11	0	0	0	0	0	0	0.005	13.2	3	1022	18	1	26	0.3	251	400	230	2000	20	1	0	3	3	3	3	3	0	1	0	100	0	0	0	225	-1	0	-10	5	
2026-04-11 02:40:00	57.32985	17.91081	11	0	1	0	0	0	0	0.005	13.2	3	1022	18	3	70	0.4	261	400	228	2000	20	1	0	3	3	3	3	3	0	1	0	92	0	0	0	223	-1	0	-10	5	
2026-04-11 02:50:00	57.32991	17.90643	11	0	2	0	0	0	0	0.005	13.2	3	1022	18	1	28	0.4	271	600	225	2000	20	1	0	3	3	3	3	3	0	1	0	100	0	0	0	218	-1	0	-10	5	
2026-04-11 03:00:00	57.3294	17.90184	11	0	3	0	0	0	0	0.005	13.2	3	1022	18	1	30	0.5	259	700	222	2000	20	1	0	3	3	3	3	3	0	1	0	100	0	0	0	215	-1	0	-10	5	
2026-04-11 03:10:00	57.32844	17.89824	12	0	4	0	0	0	0	0.005	13.2	3	1022	18	1	31	0.4	244	700	221	2000	20	1	0	3	3	3	3	3	0	1	0	100	0	0	0	214	-1	0	-10	5	
2026-04-11 03:20:00	57.32727	17.89437	11	0	5	0	0	0	0	0.005	13.2	3	1022	18	3	68	0.4	241	800	219	2000	20	1	0	3	3	3	3	3	0	1	0	93	0	0	0	213	-1	0	-10	5	
2026-04-11 03:30:00	57.32652	17.89047	11	0	6	0	0	0	0	0.005	13.2	3	1022	18	1	30	0.4	250	800	215	2000	20	1	0	3	3	3	3	3	0	1	0	100	0	0	0	211	-1	0	-10	5	
2026-04-11 03:40:00	57.32568	17.88723	11	0	7	0	0	0	0	0.005	13.2	4	1022	18	1	26	0.4	244	900	213	2000	20	1	0	3	3	3	3	3	0	1	0	100	0	0	0	210	-1	0	-10	5	
2026-04-11 03:50:00	57.32451	17.8839	12	0	8	0	0	0	0	0.005	13.2	4	1022	18	1	27	0.4	237	900	210	2000	20	1	0	3	3	3	3	3	0	1	0	100	0	0	0	210	-1	0	-10	5	
2026-04-11 04:00:00	57.32367	17.87997	40	0	9	0	0	0	0	0.005	13.2	4	1022	18	1	27	0.4	248	1800	205	2000	20	1	0	3	3	3	3	3	0	1	0	100	0	0	0	205	-1	0	-10	5	
2026-04-11 04:10:00	57.32304	17.87568	11	0	10	0	0	0	0	0.005	13.2	4	1022	18	1	57	0.5	255	1700	198	2000	20	1	0	3	3	3	3	3	0	1	0	95	0	0	0	198	-1	0	-10	5	
2026-04-11 04:20:00	57.32196	17.87109	11	0	11	0	0	0	0	0.005	13.3	4	1022	18	1	30	0.5	247	1500	189	2000	20	1	0	3	3	3	3	3	0	1	0	100	0	0	0	189	-1	0	-10	5	
2026-04-11 04:40:00	57.31812	17.86671	12	0	13	0	0	0	0	0.005	13.5	4	1022	18	3	74	0.4	173	1000	178	2000	20	1	0	2	2	3	3	3	0	1	0	6	0	81	0	178	1	2	10	5	
2026-04-11 04:50:00	57.31488	17.86704	12	0	14	0	0	0	0	0.005	13.8	4	1022	18	1	34	0.6	177	700	179	2000	20	1	0	2	2	2	3	3	0	1	0	0	0	100	0	179	1	0	10	5	
2026-04-11 05:00:00	57.31041	17.865	11	0	15	0	0	0	0	0.005	13.8	4	1022	18	1	29	0.9	194	200	142	2000	20	1	0	1	2	2	2	3	1	1	0	0	0	100	0	142	1	0	10	5	
2026-04-11 05:10:00	57.30825	17.87043	11	0	16	0	0	0	0	0.005	13.7	4	1023	18	1	26	0.7	126	-200	290	2000	20	1	0	0	1	2	2	2	1	1	0	0	0	100	0	290	4	1	10	5	
2026-04-11 05:20:00	57.31014	17.8689	12	0	17	0	0	0	0	0.005	13.7	4	1022	18	1	26	0.4	336	200	217	2000	45	1	0	0	0	1	2	2	1	1	0	92	1	7	0	217	-4	2	-10	5	
2026-04-11 05:30:00	57.31254	17.86737	11	0	18	0	0	0	0	0.005	13.7	4	1023	18	2	45	0.5	341	400	182	2000	45	1	0	2	0	0	1	2	0	1	0	96	2	0	0	182	-4	0	-10	5	
2026-04-11 05:40:00	57.30891	17.86671	11	0	19	0	0	0	0	0.005	13.6	4	1023	18	1	29	0.7	186	0	92	2000	45	1	0	0	2	0	0	1	1	1	0	8	1	90	0	92	1	2	10	5	
2026-04-11 05:50:00	57.30996	17.86434	12	0	20	0	0	0	0	0.005	13.6	4	1022	18	1	29	0.3	309	200	124	2000	45	1	0	1	0	2	0	0	0	1	0	96	1	3	0	124	-4	2	-10	5	
2026-04-11 06:00:00	57.30945	17.86707	12	0	21	0	0	0	0	0.005	13.6	4	1022	18	2	47	0.3	109	100	172	2000	30	1	0	1	1	0	2	0	1	1	0	9	1	86	0	172	4	2	10	5	
2026-04-11 06:10:00	57.30876	17.8698	13	0	22	0	0	2	0	0.005	13.6	4	1022	17	2	47	0.3	114	-1400	169	2000	30	1	0	2	1	1	0	2	0	1	0	0	6	91	0	169	4	0	10	5	
2026-04-11 06:20:00	57.3054	17.87031	12	0	23	0	0	0	0	0.005	13.6	4	1023	18	1	29	0.6	175	-1100	167	2000	30	1	0	2	2	1	1	0	0	1	0	0	0	100	0	167	1	1	10	5	
2026-04-11 06:30:00	57.30198	17.8701	12	0	24	0	0	0	0	0.005	13.6	4	1023	18	1	31	0.6	182	700	158	2000	30	1	0	2	2	2	1	1	0	1	0	0	0	100	0	158	1	0	10	5	
