Time	Lat	Long	TTFF	Count	Commands	TxTries	ONT	I	V	Temperature	CTTemp	CTCond	ECO3_Beta	ECO3_CHL	ECO3_PC	WBT_Status	WBT_Ens	WBT_Min	NPUSOnSec	NPUStatus	NPUFiles	NPU_Val0	NPU_Val1	NPU_Val2	NPU_Val3	NPU_Val4	NPU_Val5	NPU_Val6	NPU_Val7	NPU_Val8	NPU_Val9	NPU_Val10	NPU_Val11	NPU_Val12	NPU_Val13	NPU_Val14	
2024-10-26 01:10:00	60.81993	18.27231	11	35	0	1	140	0.007	12.7	9	7.524	6.25	0.000714	0.95	0.05	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 01:20:00	60.81795	18.27363	11	36	0	1	140	0.007	12.8	9	7.597	6.26	0.000738	0.93	0	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 01:30:00	60.81582	18.27501	11	37	0	1	140	0.007	12.7	9	7.664	6.26	0.000762	0.92	0	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 01:40:00	60.81372	18.27549	12	38	0	1	150	0.007	12.7	9	7.706	6.27	0.000717	0.93	0	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 01:50:00	60.81159	18.27555	41	39	0	1	170	0.007	12.7	9	7.745	6.28	0.000738	0.94	0	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 02:00:00	60.80961	18.27549	11	40	0	1	140	0.007	12.7	9	7.774	6.28	0.000714	0.94	0	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 02:10:00	60.81063	18.27615	12	41	0	1	140	0.007	12.7	9	7.747	6.28	0.000705	0.93	0	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 02:20:00	60.81249	18.27645	12	42	0	1	140	0.007	12.7	9	7.701	6.27	0.000717	0.93	0	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 02:30:00	60.8112	18.27645	11	43	0	1	140	0.007	12.7	9	7.731	6.28	0.00072	0.93	0	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 02:40:00	60.80976	18.27561	12	44	0	1	140	0.007	12.7	9	7.753	6.28	0.000735	0.94	0	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 02:50:00	60.80817	18.27342	11	45	0	1	140	0.007	12.7	9	7.763	6.28	0.000723	0.93	0	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 03:00:00	60.8067	18.27054	12	46	0	1	140	0.005	12.7	9	7.768	6.28	0.000714	0.95	0	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 03:10:00	60.80541	18.26649	11	47	0	1	140	0.007	12.7	9	7.751	6.27	0.000729	0.95	0	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 03:20:00	60.80412	18.26151	12	48	0	1	150	0.007	12.7	9	7.761	6.27	0.000729	0.96	0	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 03:30:00	60.80337	18.25545	12	49	0	1	150	0.007	12.7	9	7.764	6.28	0.000732	0.96	0	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 03:40:00	60.80277	18.24867	12	50	0	3	150	0.007	12.7	9	7.744	6.27	0.000768	0.97	0	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 04:00:00	60.80268	18.23532	40	52	0	3	170	0.007	12.7	9	7.72	6.27	0.000732	0.97	0	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 04:10:00	60.80301	18.22962	12	53	0	3	140	0.007	12.7	9	7.711	6.27	0.000759	0.98	0	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 04:20:00	60.80364	18.22371	12	54	0	1	150	0.007	12.7	9	7.672	6.27	0.000759	0.93	0	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 04:30:00	60.80283	18.22827	12	55	0	1	150	0.007	12.7	9	7.71	6.27	0.000756	0.97	0	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 04:40:00	60.80262	18.2346	13	56	0	1	150	0.007	12.7	9	7.712	6.27	0.000753	0.99	0.05	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 04:50:00	60.80061	18.2298	12	57	0	2	150	0.007	12.7	9	7.728	6.28	0.000753	1.01	0	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 05:00:00	60.79926	18.22374	12	58	0	1	140	0.007	12.7	9	7.707	6.27	0.000744	1	0.05	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 05:10:00	60.79755	18.21858	12	59	0	1	150	0.007	12.6	9	7.686	6.27	0.000744	1.02	0	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 05:20:00	60.79677	18.21474	13	0	0	1	150	0.007	12.6	9	7.68	6.27	0.000762	1.02	0.05	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 05:30:00	60.79632	18.20964	13	1	0	1	150	0.007	12.6	9	7.654	6.26	0.000771	1.05	0.05	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 05:40:00	60.79563	18.20433	13	2	0	1	150	0.007	12.6	9	7.646	6.27	0.000747	1.05	0.05	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 05:50:00	60.79536	18.19977	13	3	0	1	150	0.007	12.6	9	7.647	6.27	0.000747	1.03	0	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 06:00:00	60.79482	18.19467	12	4	0	1	150	0.007	12.6	8	7.633	6.26	0.000735	1	0	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 06:10:00	60.79524	18.19056	13	5	0	2	150	0.007	12.6	9	7.635	6.26	0.000783	1.01	0	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 06:20:00	60.79623	18.18585	41	6	0	1	170	0.007	12.6	9	7.633	6.26	0.000738	1.04	0	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 06:30:00	60.79425	18.17955	11	7	0	1	140	0.007	12.6	8	7.633	6.26	0.000837	1.01	0	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 06:40:00	60.7911	18.17361	11	8	0	1	140	0.007	12.6	9	7.637	6.26	0.000792	1.02	0.05	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 06:50:00	60.79134	18.16863	11	9	0	1	140	0.007	12.6	8	7.654	6.26	0.000762	1.06	0.05	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 07:00:00	60.7923	18.16482	12	10	0	1	140	0.007	12.6	8	7.664	6.26	0.000771	1.08	0.05	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 07:10:00	60.7935	18.16131	11	11	0	1	140	0.007	12.6	9	7.682	6.27	0.000771	1.03	0.05	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 07:20:00	60.79485	18.15696	11	12	0	1	140	0.007	12.6	9	7.685	6.26	0.000774	1.04	0	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 07:30:00	60.79584	18.15186	12	13	0	1	150	0.007	12.6	9	7.702	6.27	0.000738	1.05	0	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 07:40:00	60.79698	18.14838	12	14	0	1	150	0.007	12.6	9	7.711	6.27	0.000756	1.06	0.05	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 07:50:00	60.79635	18.14301	12	15	0	1	150	0.007	12.6	9	7.715	6.27	0.000759	1.05	0	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 08:00:00	60.79515	18.13713	12	16	0	1	140	0.007	12.6	9	7.705	6.27	0.000741	1.04	0.05	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 08:10:00	60.79617	18.13254	12	17	0	1	150	0.007	12.6	9	7.699	6.27	0.000768	0.99	0	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 08:20:00	60.7977	18.1287	12	18	0	1	150	0.007	12.6	9	7.688	6.26	0.000759	0.96	0	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 08:30:00	60.79608	18.1233	12	19	0	1	150	0.007	12.6	9	7.658	6.26	0.000831	0.85	0	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 08:40:00	60.79434	18.11613	12	20	0	1	150	0.007	12.6	9	7.589	6.25	0.000735	0.87	0	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 09:00:00	60.79725	18.10749	13	22	0	3	150	0.007	12.7	9	7.478	6.24	0.000723	0.86	0	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 09:10:00	60.79674	18.10167	41	23	0	1	170	0.007	12.7	9	7.385	6.23	0.000738	0.8	0	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 09:20:00	60.79629	18.09768	11	24	0	1	140	0.007	12.7	9	7.324	6.22	0.000747	0.84	0	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 09:30:00	60.79692	18.09555	11	25	0	1	140	0.007	12.8	9	7.289	6.22	0.000726	0.8	0	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 09:40:00	60.79737	18.09399	12	26	0	1	140	0.007	12.9	9	7.251	6.21	0.00072	0.84	0	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 09:50:00	60.79761	18.09216	11	27	0	1	140	0.007	12.9	9	7.244	6.21	0.00078	0.75	0	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 10:00:00	60.79788	18.09111	12	28	0	2	140	0.007	13	9	7.239	6.21	0.000738	0.7	0	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 10:10:00	60.79791	18.09033	11	29	0	1	140	0.007	13	9	7.234	6.21	0.000732	0.69	0	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 10:20:00	60.79803	18.08946	11	30	0	1	140	0.007	13	9	7.235	6.21	0.000732	0.76	0	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 10:30:00	60.79827	18.08868	12	31	0	1	150	0.007	13	9	7.231	6.21	0.000747	0.73	0	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 10:40:00	60.7983	18.08808	12	32	0	1	140	0.007	13	9	7.235	6.21	0.000741	0.67	0.05	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 10:50:00	60.79824	18.0879	12	33	0	1	150	0.007	13	9	7.24	6.21	0.000729	0.7	0	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 11:00:00	60.798	18.08799	13	34	0	1	150	0.005	13	10	7.245	6.21	0.000741	0.66	0	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 11:10:00	60.798	18.08793	11	35	0	1	140	0.007	13	9	7.253	6.21	0.000762	0.8	0.05	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 11:20:00	60.79794	18.08796	12	36	0	1	150	0.007	13	10	7.283	6.22	0.00078	0.86	0.05	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 11:30:00	60.79797	18.08802	14	37	0	2	150	0.007	13	9	7.281	6.22	0.000744	0.73	0	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 11:40:00	60.79797	18.08826	14	38	0	1	150	0.007	13	10	7.293	6.22	0.000771	0.8	0.05	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 11:50:00	60.79794	18.08895	19	39	0	1	160	0.007	13	10	7.323	6.22	0.000738	0.82	0.05	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 12:00:00	60.79794	18.08958	40	40	0	1	170	0.007	13	10	7.346	6.23	0.000816	0.84	0.1	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 12:10:00	60.79806	18.09006	11	41	0	1	140	0.007	13	10	7.352	6.23	0.000759	0.9	0.1	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 12:20:00	60.79833	18.09132	12	42	0	1	140	0.007	13	10	7.366	6.23	0.000777	0.78	0.05	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 12:30:00	60.79824	18.09351	11	43	0	1	140	0.007	13	10	7.395	6.23	0.000723	0.79	0	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 12:40:00	60.79842	18.09615	12	44	0	1	140	0.007	13	10	7.406	6.23	0.000756	0.75	0	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 12:50:00	60.79911	18.09834	11	45	0	2	140	0.007	13	10	7.401	6.23	0.000738	0.94	0.05	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 13:00:00	60.79992	18.1005	11	46	0	1	140	0.007	13	10	7.418	6.24	0.000723	0.87	0	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 13:10:00	60.80124	18.10239	12	47	0	1	140	0.007	13	10	7.423	6.24	0.000741	0.87	0	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 13:20:00	60.80277	18.10401	12	48	0	1	140	0.007	13	9	7.301	6.22	0.000747	1.05	0.1	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 13:30:00	60.80154	18.10599	12	49	0	1	150	0.007	13	9	7.449	6.24	0.00075	0.99	0.05	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 13:40:00	60.79995	18.10608	12	50	0	1	140	0.007	13	9	7.467	6.24	0.000756	1.1	0.1	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 13:50:00	60.80184	18.10683	11	51	0	2	140	0.007	13	9	7.437	6.24	0.000744	1.11	0.05	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 14:00:00	60.80457	18.10701	12	52	0	2	150	0.007	13	9	6.974	6.18	0.000849	1.28	0.15	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 14:10:00	60.807	18.10596	13	53	0	1	150	0.007	12.9	9	6.906	6.17	0.00075	1.24	0.05	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 14:20:00	60.80964	18.10581	12	54	0	1	150	0.007	12.9	9	6.907	6.17	0.000831	1.23	0.1	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 14:30:00	60.81243	18.10584	12	55	0	1	150	0.007	12.9	9	6.899	6.16	0.000735	1.21	0.05	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 14:40:00	60.81537	18.10584	13	56	0	1	150	0.007	12.9	9	6.905	6.16	0.000771	1.32	0.15	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 14:50:00	60.81309	18.10653	13	57	0	1	150	0.007	12.9	9	6.886	6.16	0.000798	1.18	0.1	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 15:00:00	60.81054	18.1065	13	58	0	1	150	0.007	12.9	9	6.879	6.16	0.000741	1.13	0.05	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 15:10:00	60.81264	18.10752	13	59	0	1	150	0.007	12.9	8	6.881	6.16	0.000732	1.15	0.1	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 15:20:00	60.81498	18.10836	13	0	0	1	150	0.007	12.9	8	6.874	6.15	0.00078	1.23	0.15	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 15:30:00	60.81336	18.10872	14	1	0	1	150	0.007	12.9	8	6.847	6.15	0.000732	1.15	0.05	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 15:40:00	60.81183	18.10749	13	2	0	1	150	0.007	12.9	8	6.858	6.16	0.000738	1.12	0.05	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 15:50:00	60.81054	18.10656	14	3	0	3	150	0.007	12.9	8	6.841	6.15	0.000738	1.12	0.1	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 16:00:00	60.80958	18.10626	40	4	0	1	170	0.007	12.9	8	6.848	6.16	0.000738	1.16	0.1	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 16:10:00	60.80886	18.10551	12	5	0	1	140	0.007	12.9	8	6.851	6.16	0.000738	1.18	0.1	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 16:20:00	60.80853	18.10563	12	6	0	1	150	0.007	12.9	8	6.853	6.16	0.000747	1.21	0.05	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 16:30:00	60.80859	18.10608	12	7	0	1	150	0.007	12.9	8	6.847	6.16	0.000753	1.2	0.1	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 16:40:00	60.80901	18.10653	13	8	0	1	150	0.007	12.9	8	6.846	6.16	0.000726	1.16	0.05	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 16:50:00	60.80991	18.10752	13	9	0	1	150	0.007	12.9	8	6.832	6.15	0.00072	1.14	0.05	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 17:00:00	60.81018	18.1101	12	10	0	1	150	0.007	12.9	8	6.834	6.15	0.000738	1.14	0.05	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 17:10:00	60.81087	18.10941	12	11	0	1	150	0.007	12.9	8	6.832	6.15	0.000726	1.13	0.05	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 17:20:00	60.8115	18.10755	14	12	0	1	150	0.007	12.9	8	6.828	6.15	0.000714	1.13	0.05	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 17:30:00	60.81303	18.10614	13	13	0	1	150	0.007	12.8	8	6.843	6.15	0.00081	1.22	0.1	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 17:40:00	60.81453	18.1056	13	14	0	1	150	0.007	12.9	8	6.869	6.16	0.000768	1.22	0.1	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 17:50:00	60.81609	18.10437	13	15	0	1	150	0.007	12.8	8	6.881	6.15	0.000741	1.19	0.1	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 18:00:00	60.81768	18.10284	41	16	0	2	170	0.007	12.8	8	6.876	6.15	0.000768	1.18	0.1	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 18:10:00	60.819	18.10176	11	17	0	1	140	0.007	12.8	8	6.886	6.15	0.000765	1.14	0.1	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 18:20:00	60.82035	18.1002	11	18	0	1	140	0.007	12.8	7	6.899	6.16	0.000756	1.1	0.1	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 18:30:00	60.82047	18.09636	11	19	0	1	140	0.007	12.8	7	6.905	6.16	0.000798	1.12	0.05	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 18:40:00	60.8193	18.09237	11	20	0	1	140	0.007	12.8	7	6.929	6.16	0.000762	1.09	0.05	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 18:50:00	60.81813	18.08808	11	21	0	1	140	0.007	12.8	7	6.995	6.18	0.000774	1.09	0.05	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 19:00:00	60.81702	18.08424	12	22	0	1	140	0.007	12.8	8	7.009	6.17	0.000729	1.1	0.05	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 19:10:00	60.81876	18.0807	11	23	0	1	140	0.007	12.8	7	7.061	6.17	0.000729	1.18	0.1	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 19:20:00	60.82194	18.0774	11	24	0	1	140	0.007	12.8	7	7.1	6.17	0.000714	1.21	0.05	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 19:30:00	60.82071	18.07086	12	25	0	1	140	0.007	12.8	8	7.152	6.17	0.000774	1.25	0.05	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 19:40:00	60.81882	18.06477	12	26	0	1	150	0.007	12.8	8	7.16	6.17	0.00075	1.18	0.1	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 19:50:00	60.82116	18.05814	12	27	0	1	140	0.007	12.8	8	7.182	6.17	0.000714	1.17	0.1	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 20:00:00	60.82464	18.05205	12	28	0	1	140	0.005	12.8	8	7.181	6.17	0.000738	1.16	0.05	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 20:10:00	60.82365	18.04635	12	29	0	1	150	0.007	12.8	8	7.181	6.18	0.000756	1.18	0.05	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 20:20:00	60.82278	18.04011	12	30	0	1	140	0.007	12.8	8	7.15	6.18	0.00075	1.16	0.1	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 20:30:00	60.82173	18.03504	12	31	0	1	140	0.007	12.8	8	7.091	6.19	0.000756	1.11	0.05	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 20:40:00	60.82161	18.03096	12	32	0	1	150	0.007	12.8	8	7.091	6.19	0.000759	1.08	0.05	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 20:50:00	60.82074	18.02574	11	33	0	2	140	0.007	12.8	8	7.087	6.19	0.000774	1.06	0.05	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 21:00:00	60.81993	18.02076	11	34	0	1	140	0.007	12.8	8	7.084	6.19	0.000747	1.06	0	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 21:10:00	60.81939	18.01623	12	35	0	1	140	0.007	12.8	8	7.081	6.19	0.000744	1.1	0	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 21:20:00	60.81888	18.01215	12	36	0	1	140	0.007	12.8	8	7.073	6.18	0.000756	1.15	0.1	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 21:30:00	60.81849	18.0081	12	37	0	1	150	0.007	12.8	8	7.059	6.18	0.00081	1.1	0.05	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 21:40:00	60.81825	18.00303	41	38	0	1	170	0.007	12.8	8	7.053	6.18	0.000768	1.11	0.05	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 21:50:00	60.81771	17.99919	11	39	0	1	140	0.007	12.8	8	7.062	6.18	0.000741	1.13	0.05	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 22:00:00	60.8175	17.99373	11	40	0	1	140	0.007	12.8	8	7.081	6.18	0.000747	1.13	0	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 22:10:00	60.81798	17.99862	12	41	0	1	150	0.007	12.8	8	7.058	6.18	0.000795	1.12	0.05	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 22:20:00	60.81804	18.00372	12	42	0	1	150	0.007	12.8	8	7.06	6.18	0.000738	1.07	0	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 22:30:00	60.81822	17.99976	11	43	0	1	140	0.007	12.8	8	7.055	6.18	0.000747	1.12	0.05	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 22:40:00	60.81774	17.99502	11	44	0	1	140	0.007	12.8	8	7.061	6.18	0.000768	1.14	0.05	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 22:50:00	60.81711	17.99064	12	45	0	1	140	0.007	12.8	8	7.09	6.18	0.000759	1.15	0.05	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 23:00:00	60.81627	17.98668	11	46	0	1	140	0.007	12.8	8	7.155	6.17	0.000705	1.16	0.1	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 23:10:00	60.81678	17.99022	12	47	0	1	140	0.007	12.8	8	7.088	6.18	0.000729	1.14	0.1	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 23:20:00	60.81717	17.99553	12	48	0	1	150	0.007	12.8	8	7.062	6.18	0.000741	1.11	0.05	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 23:30:00	60.81705	17.99241	12	49	0	1	140	0.007	12.7	8	7.064	6.18	0.000789	1.14	0.1	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 23:40:00	60.81612	17.98785	12	50	0	1	150	0.007	12.8	8	7.096	6.17	0.000744	1.14	0.05	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-10-26 23:50:00	60.81882	17.98134	12	51	0	1	150	0.007	12.7	8	7.245	6.17	0.000702	1.12	0.05	0	3	1	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
