Time	Lat	Long	TTFF	Count	Commands	TxTries	ONT	DiskUsed	Files	I	V	Temperature	CTTemp	CTCond	WBT_Status	WBT_Step	WBT_Min	WBT_dB	WBT_L00	WBT_L01	WBT_L02	WBT_L03	WBT_L04	WBT_L05	WBT_L06	WBT_L07	WBT_L08	WBT_L09	WBT_L10	WBT_L11	WBT_L12	WBT_L13	WBT_L14	WBT_L15	WBT_L16	WBT_L17	WBT_L18	WBT_L19	ECO3_Beta	ECO3_CHL	ECO3_PC	
2022-07-01 12:30:00	57.27531	17.90712	11	59	0	1	520	1	0	0.007	14	26	20.892	10.88	0	3	7	-72	-52	-64	-76	-76	-76	-82	-82	-88	-88	-88	-82	-82	-82	-16	-40	-64	-70	-76	-82	-82	0.003642	0.78	0.8	
2022-07-01 12:40:00	57.27531	17.91213	11	0	0	1	520	1	0	0.007	14	25	21.034	10.97	0	3	7	-72	-52	-64	-76	-76	-76	-82	-82	-82	-82	-88	-82	-82	-82	-16	-46	-64	-70	-76	-82	-82	0.001419	0.51	0.05	
2022-07-01 12:50:00	57.27603	17.90634	11	1	0	1	520	1	0	0.007	14	25	20.873	10.88	0	3	7	-75	-46	-64	-76	-76	-76	-82	-82	-82	-88	-88	-82	-88	-82	-82	-46	-34	-70	-82	-82	-82	0.002373	0.58		
2022-07-01 13:00:00	57.2784	17.89896	12	2	0	1	520	1	0	0.007	14	25	20.909	10.9	0	3	7	-76	-46	-64	-76	-76	-76	-82	-82	-88	-88	-88	-88	-88	-82	-82	-76	-28	-70	-82	-82	-82	0.002052	0.67	0.3	
2022-07-01 13:10:00	57.27888	17.90388	12	3	0	1	520	1	0	0.007	14	25	20.968	10.91	0	3	7	-73	-52	-64	-76	-76	-76	-82	-82	-82	-88	-88	-88	-88	-82	-58	-16	-58	-70	-76	-82	-82	0.00141	0.58	0.15	
2022-07-01 13:20:00	57.2787	17.9091	12	4	0	1	520	1	0	0.007	14	25	21.022	10.97	0	3	7	-74	-52	-64	-76	-76	-76	-82	-82	-82	-88	-88	-88	-88	-82	-58	-22	-64	-76	-82	-82	-82	0.001389	0.47	0.05	
2022-07-01 13:30:00	57.27738	17.90376	12	5	0	1	520	1	0	0.007	14.1	25	20.914	10.9	0	3	7	-76	-46	-64	-70	-76	-76	-82	-82	-88	-88	-88	-88	-88	-82	-88	-76	-28	-70	-82	-82	-82	0.002529	0.6	0.15	
2022-07-01 13:40:00	57.2757	17.89818	12	6	0	1	520	1	0	0.007	14	25	20.823	10.88	0	3	7	-75	-46	-64	-76	-76	-76	-82	-82	-88	-88	-88	-88	-88	-82	-88	-64	-28	-70	-82	-82	-82	0.002055	0.52	0.1	
2022-07-01 13:50:00	57.27543	17.90358	11	7	0	1	520	1	0	0.007	14	25	20.987	10.97	0	3	7	-73	-52	-64	-76	-76	-76	-82	-82	-82	-88	-88	-88	-88	-82	-58	-22	-58	-70	-76	-82	-82	0.002043	0.72	0.25	
2022-07-01 14:00:00	57.27513	17.91018	11	8	0	1	520	1	0	0.007	14	25	21.033	11.02	0	3	7	-72	-52	-64	-76	-76	-76	-82	-82	-82	-82	-82	-82	-82	-82	-34	-28	-64	-70	-76	-82	-82	0.001311	0.58	0.15	
2022-07-01 14:10:00	57.27792	17.90496	12	9	0	1	520	1	0	0.007	14	25	21.012	11.02	0	3	7	-74	-52	-64	-70	-76	-76	-82	-82	-82	-88	-88	-88	-88	-82	-88	-28	-34	-70	-76	-82	-82	0.001629	0.62	0	
2022-07-01 14:20:00	57.28191	17.90058	12	10	0	1	520	1	0	0.007	14	25	20.988	10.97	0	3	7	-75	-46	-64	-70	-76	-76	-82	-82	-88	-88	-88	-88	-88	-82	-88	-52	-28	-64	-76	-82	-82	0.001608	0.63	0.15	
2022-07-01 14:30:00	57.28203	17.90505	11	11	0	1	520	1	0	0.007	14	25	20.948	11	0	3	7	-73	-52	-64	-76	-76	-76	-82	-82	-88	-88	-88	-88	-88	-82	-46	-22	-64	-76	-76	-82	-82	0.001362	0.64	0.05	
2022-07-01 14:40:00	57.28194	17.90937	12	12	0	1	520	1	0	0.007	14.1	25	20.532	10.9	0	3	7	-73	-52	-64	-76	-76	-76	-82	-82	-88	-88	-88	-88	-88	-82	-28	-28	-64	-76	-76	-82	-82	0.001536	0.82	0.1	
2022-07-01 14:50:00	57.28212	17.90508	12	13	0	1	530	1	0	0.007	13.7	25	20.958	11	0	3	7	-74	-52	-64	-70	-76	-82	-82	-82	-82	-88	-88	-88	-88	-82	-88	-28	-34	-70	-76	-82	-82	0.001878	0.65	0.05	
2022-07-01 15:00:00	57.28182	17.90178	13	14	0	1	530	1	0	0.007	13.6	25	21.054	11.01	0	3	7	-75	-52	-64	-76	-76	-76	-82	-82	-88	-88	-88	-88	-88	-82	-88	-88	-16	-58	-70	-76	-82	0.001362	0.66	0.15	
2022-07-01 15:10:00	57.28374	17.8986	12	15	0	1	530	1	0	0.007	14.1	25	20.954	10.93	0	3	7	-75	-58	-70	-76	-76	-76	-82	-82	-88	-88	-88	-88	-88	-82	-88	-88	-16	-52	-70	-76	-82	0.001344	0.59	0.1	
2022-07-01 15:20:00	57.28638	17.89722	12	16	0	1	530	1	0	0.007	14	25	20.957	10.92	0	3	7	-75	-58	-70	-76	-76	-76	-82	-88	-88	-88	-88	-88	-88	-82	-88	-88	-16	-52	-70	-76	-82	0.001134	0.68	0.05	
2022-07-01 15:30:00	57.28932	17.89737	13	17	0	1	530	1	0	0.007	14	25	20.968	10.93	0	3	7	-74	-52	-70	-70	-76	-76	-82	-82	-88	-88	-88	-88	-88	-88	-88	-82	-16	-58	-70	-76	-76	0.001362	0.77	0.3	
2022-07-01 15:40:00	57.29133	17.89569	13	18	0	1	530	1	0	0.007	14.1	25	21.137	10.98	0	3	7	-74	-52	-70	-70	-76	-76	-82	-82	-88	-88	-88	-88	-88	-82	-88	-88	-16	-52	-64	-70	-76	0.002226	0.75	0.4	
2022-07-01 16:10:00	57.29805	17.89812	40	20	0	3	550	1	0	0.007	14	25	21.125	10.96	0	3	7	-72	-52	-64	-70	-76	-76	-76	-82	-88	-88	-88	-88	-88	-88	-88	-22	-16	-58	-70	-76	-76	0.003546	1.13	1.1	
2022-07-01 16:20:00	57.29847	17.90004	11	21	0	1	520	1	0	0.007	13.9	25	21.113	10.96	0	3	7	-72	-52	-70	-70	-76	-76	-76	-82	-88	-88	-88	-88	-88	-82	-88	-40	-16	-58	-70	-76	-76	0.005991	2.27	3.7	
2022-07-01 16:30:00	57.29874	17.89959	12	22	0	1	520	1	0	0.007	13.6	25	21.093	10.96	0	3	7	-74	-58	-70	-70	-76	-76	-76	-82	-88	-88	-88	-88	-88	-82	-88	-82	-16	-58	-70	-76	-76	0.002433	1.22	0.75	
2022-07-01 16:40:00	57.29871	17.89872	11	23	0	1	520	1	0	0.007	13.5	25	21.09	10.95	0	3	7	-72	-58	-70	-64	-76	-76	-76	-82	-88	-88	-88	-88	-88	-82	-88	-52	-16	-58	-70	-76	-76	0.002556	1.46	1.1	
2022-07-01 16:50:00	57.29901	17.89866	12	24	0	1	520	1	0	0.007	13.5	25	20.998	10.95	0	3	7	-74	-58	-70	-70	-76	-76	-76	-82	-82	-88	-88	-88	-88	-82	-88	-82		-58	-70	-76	-76	0.00369	1.4	1.15	
2022-07-01 17:00:00	57.29868	17.89941	11	25	0	1	520	1	0	0.007	13.5	25	21.092	10.97	0	3	7	-74	-58	-70	-70	-76	-76	-76	-82	-82	-88	-88	-88	-88	-82	-88	-76	-16	-58	-70	-76	-76	0.003231	1.68	1.45	
2022-07-01 17:10:00	57.29919	17.90034	12	26	0	1	520	1	0	0.007	13.5	25	21.05	10.95	0	3	7	-71	-58	-70	-70	-76	-76	-76	-82	-82	-88	-88	-88	-88	-82	-82	-22	-16	-64	-70	-76	-82	0.008703	2.97	7.3	
2022-07-01 17:20:00	57.29928	17.90112	12	27	0	1	520	1	0	0.009	13.5	25	21.091	10.96	0	3	7	-74	-58	-70	-70	-76	-76	-76	-82	-82	-88	-88	-88	-88	-82	-82	-70	-16	-64	-70	-76	-82	0.006612	2.82	2.4	
2022-07-01 17:30:00	57.29901	17.90181	12	28	0	1	520	1	0	0.007	13.4	25	21.069	10.95	0	3	7	-72	-58	-70	-70	-76	-76	-82	-82	-82	-88	-88	-88	-88	-82	-82	-28	-22	-64	-70	-76	-82	0.00711	7.07	13.2	
2022-07-01 17:40:00	57.29799	17.90193	12	29	0	1	520	1	0	0.007	13.4	25	21.041	10.95	0	3	7	-71	-58	-70	-70	-76	-76	-82	-82	-82	-88	-82	-88	-88	-82	-82	-16	-22	-64	-70	-76	-82	0.005472	3.06	2.95	
2022-07-01 17:50:00	57.2976	17.90226	12	30	0	1	520	1	0	0.007	13.3	25	21.059	10.95	0	3	7	-72	-58	-70	-70	-76	-76	-82	-82	-82	-88	-88	-88	-88	-82	-88	-16	-28	-64	-70	-76	-82	0.00291	2.29	1.3	
2022-07-01 18:00:00	57.29718	17.90253	12	31	0	1	520	1	0	0.007	13.3	25	21.119	10.96	0	3	7	-73	-58	-70	-70	-76	-76	-76	-82	-82	-88	-88	-88	-88	-82	-82	-16	-46	-64	-70	-76	-82	0.00336	2.05	2	
2022-07-01 18:10:00	57.29646	17.90226	12	32	0	1	520	1	0	0.007	13.3	25	21.113	10.96	0	3	7	-73	-58	-70	-70	-76	-76	-82	-82	-82	-88	-88	-88	-88	-82	-82	-16	-34	-64	-70	-76	-82	0.002805	1.66	1	
2022-07-01 18:20:00	57.29547	17.90124	12	33	0	1	530	1	0	0.007	13.3	25	21.121	10.95	0	3	7	-73	-58	-70	-70	-76	-76	-82	-82	-82	-88	-88	-88	-88	-82	-88		-40	-64	-70	-76	-82	0.002574	1.79	0.45	
2022-07-01 18:30:00	57.29364	17.89872	12	34	0	1	530	1	0	0.007	13.3	25	21.183	10.97	0	3	7	-74	-58	-70	-70	-76	-76	-82	-82	-88	-88	-88	-88	-88	-82	-88	-76		-58	-70	-76	-76	0.002874	1.67	1.1	
2022-07-01 18:40:00	57.29136	17.89341	12	35	0	1	530	1	0	0.009	13.3	25	21.145	10.94	0	3	7	-75	-58	-70	-70	-76	-82	-82	-88	-88	-88	-88	-88	-88	-82	-88	-82		-58	-64	-76	-76	0.001986	1.59	0.45	
2022-07-01 18:50:00	57.28953	17.88831	12	36	0	1	530	1	0	0.007	13.3	25	21.145	10.93	0	3	7	-75	-58	-70	-70	-76	-82	-82	-88	-88	-88	-88	-88	-88	-82	-88	-82	-16	-58	-70	-76	-76	0.001713	1.63	0.25	
2022-07-01 19:00:00	57.28734	17.88498	13	37	0	1	530	1	0	0.007	13.3	25	21.117	10.92	0	3	7	-74	-58	-70	-70	-76	-82	-82	-88	-88	-88	-88	-88	-88	-82	-88	-46	-16	-58	-70	-76	-76	0.001356	1.65	0.4	
2022-07-01 19:10:00	57.28506	17.88411	13	38	0	1	550	1	0	0.007	13.3	24	21.086	10.91	0	3	7	-74	-58	-70	-70	-76	-82	-82	-88	-88	-88	-88	-88	-88	-82	-88	-70		-58	-70	-76	-76	0.001413	1.69	0.2	
2022-07-01 19:20:00	57.2826	17.88402	11	39	0	1	520	1	0	0.007	13.3	24	21.077	10.91	0	3	7	-74	-58	-70	-70	-76	-82	-82	-88	-88	-88	-88	-88	-88	-82	-88	-88		-40	-64	-70	-76	0.001551	1.66	0.3	
2022-07-01 19:30:00	57.28086	17.87991	11	40	0	1	520	1	0	0.007	13.3	24	21.051	10.9	0	3	7	-73	-58	-70	-70	-76	-82	-82	-88	-88	-88	-88	-88	-88	-82	-88	-82	-16	-40	-58	-70	-76	0.001293	1.67	0.4	
2022-07-01 19:40:00	57.27885	17.87607	11	41	0	1	520	1	0	0.007	13.3	24	21.04	10.91	0	3	7	-73	-58	-70	-70	-76	-82	-82	-88	-88	-88	-88	-88	-88	-82	-88	-88	-34	-16	-58	-64	-70	0.001581	1.69	0.3	
2022-07-01 19:59:57	57.27807	17.87343	11	42	0	3	520	1	0	0.007	13.3	25	21.036	10.9	0	3	7	-74	-52	-70	-70	-76	-82	-88	-88	-88	-88	-88	-88	-88	-82	-88	-88	-88	-22	-28	-64	-70	0.001692	1.78	0.45	
2022-07-01 20:10:00	57.27693	17.87325	11	43	0	1	520	1	0	0.009	13.3	24	21.034	10.9	0	3	7	-74	-52	-70	-70	-76	-76	-82	-88	-88	-88	-88	-88	-88	-82	-88	-88	-88	-16	-28	-64	-76	0.0015	1.9	0.3	
2022-07-01 20:20:00	57.27582	17.87289	11	44	0	1	520	1	0	0.007	13.3	24	21.044	10.91	0	3	7	-74	-52	-70	-70	-76	-76	-82	-88	-88	-88	-88	-88	-88	-82	-88	-88	-88	-16	-40	-64	-70	0.001257	1.78	0.4	
2022-07-01 20:30:00	57.27495	17.87088	11	45	0	1	520	1	0	0.007	13.3	24	21.09	10.93	0	3	7	-73	-52	-70	-70	-76	-82	-82	-88	-88	-88	-88	-88	-88	-82	-88	-88	-88	-16	-22	-64	-70	0.002328	1.8	0.6	
2022-07-01 20:40:00	57.2742	17.8683	12	46	0	1	520	1	0	0.007	13.3	24	21.076	10.93	0	3	7	-76	-52	-70	-70	-76	-82	-82	-88	-88	-88	-88	-88	-88	-82	-88	-88	-88	-64	-16	-58	-70	0.002559	1.76	0.5	
2022-07-01 20:50:00	57.27438	17.86515	12	47	0	1	520	1	0	0.007	13.3	24	21.053	10.93	0	3	7	-76	-52	-64	-70	-76	-82	-88	-88	-88	-88	-88	-88	-88	-82	-88	-88	-88	-88	-16	-46	-64	0.002643	1.94	0.85	
2022-07-01 21:00:00	57.27474	17.86245	11	48	0	1	520	1	0	0.007	13.3	24	21.085	10.94	0	3	7	-76	-52	-64	-70	-76	-82	-82	-88	-88	-88	-88	-88	-88	-82	-88	-88	-88	-88	-34	-22	-64	0.001815	1.83	0.6	
2022-07-01 21:10:00	57.27579	17.85912	12	49	0	2	520	1	0	0.007	13.3	24	21.057	10.92	0	3	7	-78	-52	-64	-70	-76	-82	-88	-88	-88	-88	-88	-88	-88	-82	-88	-88	-88	-88	-82	-22	-64	0.001833	1.78	0.3	
2022-07-01 21:20:00	57.27699	17.8563	12	50	0	1	520	1	0	0.007	13.3	24	21.047	10.92	0	3	7	-76	-52	-64	-70	-76	-82	-88	-88	-88	-88	-88	-88	-88	-82	-82	-88	-88	-88	-28	-28	-76	0.001404	1.78	0.4	
2022-07-01 21:30:00	57.27801	17.85369	12	51	0	1	530	1	0	0.007	13.3	24	21.118	10.97	0	3	7	-77	-52	-64	-70	-76	-82	-88	-88	-88	-88	-88	-88	-88	-82	-88	-88	-88	-88	-22	-46	-76	0.002295	2	0.85	
2022-07-01 21:40:00	57.27984	17.85249	12	52	0	1	530	1	0	0.007	13.3	24	21.116	10.96	0	3	7	-76	-52	-64	-70	-76	-82	-88	-88	-88	-88	-88	-88	-88	-82	-82	-88	-88	-88	-22	-28	-76	0.002766	1.9	0.65	
2022-07-01 21:50:00	57.28185	17.85219	12	53	0	1	550	1	0	0.007	13.3	24	21.139	10.95	0	3	7	-77	-52	-64	-70	-76	-82	-88	-88	-88	-88	-88	-88	-88	-88	-88	-88	-88	-88	-46	-22	-76	0.001839	1.69	0.4	
2022-07-01 22:00:00	57.28392	17.85453	12	54	0	1	520	1	0	0.007	13.3	24	21.074	10.91	0	3	7	-78	-52	-64	-70	-76	-82	-88	-88	-88	-88	-88	-88	-88	-82	-82	-88	-88	-88	-82	-28	-58	0.001554	1.69	0.3	
2022-07-01 22:10:00	57.28452	17.85819	12	55	0	1	520	1	0	0.007	13.3	24	21.063	10.9	0	3	7	-78	-52	-64	-70	-76	-82	-88	-88	-88	-88	-88	-88	-88	-82	-88	-88	-88	-88	-82	-52	-22	0.001635	1.77	0.45	
2022-07-01 22:20:00	57.28482	17.8614	11	56	0	1	520	1	0	0.007	13.3	24	21.087	10.9	0	3	7	-77	-52	-64	-70	-76	-82	-88	-88	-88	-88	-88	-88	-88	-82	-82	-88	-88	-88	-82	-40	-28	0.001698	1.68	0.4	
2022-07-01 22:30:00	57.28407	17.85525	12	57	0	1	520	1	0	0.007	13.3	24	21.03	10.89	0	3	7	-77	-52	-64	-70	-76	-82	-88	-88	-88	-88	-88	-88	-88	-82	-82	-88	-88	-88	-52	-22	-70	0.001443	1.71	0.3	
2022-07-01 22:40:00	57.28266	17.84901	12	58	0	1	520	1	0	0.007	13.3	24	21.026	10.9	0	3	7	-78	-52	-64	-70	-76	-82	-88	-88	-88	-88	-88	-88	-88	-88	-82	-88	-88	-88	-70	-22	-70	0.001473	1.65	0.3	
2022-07-01 22:50:00	57.28602	17.8488	11	59	0	1	520	1	0	0.007	13.3	24	20.988	10.89	0	3	7	-78	-52	-64	-70	-76	-82	-88	-88	-88	-88	-88	-88	-88	-88	-82	-88	-88	-88	-82	-22	-64	0.001725	1.66	0.3	
2022-07-01 23:00:00	57.28986	17.84925	11	0	0	1	520	1	0	0.007	13.3	24	20.991	10.88	0	3	7	-77	-52	-64	-70	-76	-82	-82	-88	-88	-88	-88	-88	-88	-88	-82	-88	-88	-88	-82	-46	-28	0.001578	1.73	0.4	
2022-07-01 23:10:00	57.29325	17.84379	11	1	0	1	520	1	0	0.007	13.3	24	21.056	10.9	0	3	7	-81	-52	-64	-70	-76	-82	-82	-88	-88	-88	-88	-88	-88	-88	-82	-88	-88	-88	-82	-82	-76	0.001785	1.67	0.3	
2022-07-01 23:20:00	57.29718	17.83425	11	2	0	2	520	1	0	0.007	13.3	24	21.09	10.92	0	3	7	-81	-46	-64	-70	-76	-82	-82	-88	-88	-88	-88	-88	-88	-88	-82	-88	-88	-88	-82	-82	-82	0.006267	2.05	1.05	
2022-07-01 23:30:00	57.29895	17.82045	12	3	0	1	520	1	0	0.007	13.3	24	21.013	10.91	0	3	7	-80	-40	-64	-70	-76	-82	-82	-88	-88	-88	-88	-88	-88	-88	-82	-88	-88	-88	-82	-82	-52	0.003357	1.89	0.8	
2022-07-01 23:40:00	57.3012	17.80698	12	4	0	1	520	1	0	0.007	13.3	24	20.907	10.89	0	3	7	-81	-40	-64	-70	-76	-82	-82	-88	-88	-88	-88	-88	-88	-88	-82	-88	-88	-88	-82	-82	-82	0.002145	1.79	0.3	
2022-07-01 23:50:00	57.30321	17.81622	12	5	0	1	530	1	0	0.007	13.3	24	20.847	10.88	0	3	7	-80	-40	-64	-70	-76	-82	-82	-88	-88	-88	-88	-88	-88	-88	-82	-88	-88	-88	-82	-82	-58	0.003222	1.89	0.5	
2022-07-02 00:00:00	57.3045	17.82885	64	6	0	1	570	1	0	0.007	13.3	24	20.796	10.89	0	3	7	-80	-40	-64	-70	-76	-82	-82	-88	-88	-88	-88	-88	-88	-88	-82	-88	-88	-88	-82	-82	-70	0.003402	1.77	0.6	
2022-07-02 00:30:00	57.31056	17.79237	11	8	0	3	520	1	0	0.007	13.3	23	20.657	10.92	0	3	7	-80	-46	-64	-70	-76	-76	-82	-88	-88	-88	-88	-88	-88	-82	-82	-88	-88	-88	-82	-82	-76	0.003801	1.79	0.35	
2022-07-02 00:50:00	57.31497	17.76738	12	9	0	3	520	1	0	0.007	13.3	23	20.549	10.91	0	3	7	-80	-40	-64	-70	-76	-76	-82	-88	-88	-88	-88	-88	-88	-88	-82	-88	-88	-88	-82	-82	-64	0.005256	1.87	0.65	
2022-07-02 01:00:00	57.31734	17.75445	12	10	0	1	530	1	0	0.007	13.3	23	20.4	10.89	0	3	7	-80	-40	-64	-70	-76	-76	-82	-82	-88	-88	-88	-88	-88	-88	-82	-88	-88	-88	-82	-82	-82	0.0021	1.81	0.5	
2022-07-02 01:10:00	57.31815	17.7651	12	11	0	1	520	1	0	0.007	13.3	23	20.395	10.87	0	3	7	-80	-46	-64	-70	-76	-76	-82	-88	-88	-88	-88	-88	-82	-82	-82	-88	-88	-88	-82	-82	-82	0.002082	1.81	0.35	
2022-07-02 01:20:00	57.32049	17.77752	12	12	0	1	520	1	0	0.007	13.3	23	20.386	10.83	0	3	7	-80	-46	-58	-70	-76	-76	-82	-82	-88	-88	-88	-88	-88	-82	-82	-88	-88	-88	-82	-82	-82	0.001926	1.84	0.35	
2022-07-02 01:30:00	57.32301	17.7687	12	13	0	1	520	1	0	0.007	13.3	23	20.294	10.8	0	3	7	-80	-46	-58	-64	-76	-76	-82	-82	-88	-88	-88	-88	-88	-82	-82	-88	-88	-88	-82	-82	-82	0.003996	1.93	0.65	
2022-07-02 01:40:00	57.32802	17.75925	12	14	0	1	520	1	0	0.007	13.3	23	20.288	10.81	0	3	7	-80	-46	-58	-64	-70	-76	-82	-82	-88	-88	-88	-88	-88	-82	-76	-82	-88	-88	-82	-82	-82	0.002106	1.94	0.4	
2022-07-02 01:50:00	57.3333	17.75109	12	15	0	1	520	1	0	0.007	13.3	24	20.217	10.81	0	3	7	-80	-46	-58	-64	-76	-76	-82	-82	-88	-88	-88	-88	-88	-82	-82	-88	-88	-88	-82	-82	-82	0.002622	1.95	0.55	
2022-07-02 02:00:00	57.3393	17.74437	12	16	0	1	520	1	0	0.007	13.3	23	20.135	10.81	0	3	7	-80	-46	-58	-64	-70	-76	-82	-82	-88	-88	-88	-88	-88	-82	-82	-82	-88	-82	-82	-82	-82	0.005883	2.15	0.6	
2022-07-02 02:10:00	57.34608	17.73828	12	17	0	1	520	1	0	0.007	13.3	23	20.115	10.81	0	3	7	-78	-46	-58	-64	-70	-76	-82	-82	-88	-88	-88	-88	-88	-82	-82	-82	-88	-88	-82	-76	-70	0.004143	2.12	1	
2022-07-02 02:20:00	57.35343	17.7417	12	18	0	1	520	1	0	0.007	13.3	23	20.129	10.79	0	3	7	-80	-46	-58	-70	-76	-76	-82	-82	-88	-88	-88	-88	-88	-82	-82	-88	-88	-88	-82	-82	-82	0.00309	2.09	0.35	
2022-07-02 02:30:00	57.35922	17.74572	12	19	0	1	520	1	0	0.007	13.3	23	20.139	10.78	0	3	7	-76	-46	-58	-70	-76	-76	-82	-82	-82	-88	-88	-88	-88	-82	-82	-88	-88	-82	-82	-70	-28	0.002601	2.17	0.4	
2022-07-02 02:40:00	57.36495	17.75262	12	20	0	1	530	1	0	0.007	13.3	23	20.101	10.77	0	3	7	-80	-46	-64	-70	-76	-76	-82	-82	-82	-82	-82	-88	-82	-82	-82	-88	-88	-88	-82	-82	-82	0.002496	1.98	0.3	
2022-07-02 02:50:00	57.36801	17.74947	13	21	0	1	550	1	0	0.007	13.3	23	19.999	10.74	0	3	7	-79	-52	-64	-70	-76	-76	-82	-82	-82	-82	-82	-88	-82	-88	-82	-88	-88	-88	-82	-82	-70	0.001455	2.01	0.35	
2022-07-02 03:00:00	57.37044	17.74503	11	22	0	1	520	1	0	0.007	13.3	23	19.951	10.73	0	3	7	-79	-46	-64	-70	-76	-76	-82	-82	-82	-82	-82	-82	-82	-82	-82	-88	-88	-88	-82	-82	-76	0.001335	2.01	0.3	
2022-07-02 03:10:00	57.37014	17.7528	11	23	0	1	520	1	0	0.007	13.3	23	19.97	10.75	0	3	7	-79	-46	-64	-70	-76	-76	-76	-82	-82	-82	-82	-82	-82	-82	-82	-88	-88	-88	-82	-82	-82	0.001302	1.95	0.35	
2022-07-02 03:20:00	57.36873	17.76207	12	24	0	1	520	1	0	0.007	13.3	23	20.029	10.77	0	3	7	-79	-46	-58	-70	-76	-76	-76	-82	-82	-82	-82	-88	-88	-82	-82	-88	-88	-82	-82	-82	-76	0.001563	1.97	0.3	
2022-07-02 03:30:00	57.37068	17.75826	11	25	0	1	520	1	0	0.007	13.3	23	19.914	10.74	0	3	7	-79	-46	-64	-70	-76	-76	-76	-82	-82	-82	-82	-82	-82	-82	-82	-88	-88	-88	-82	-82	-82	0.001338	1.89	0.3	
2022-07-02 03:40:00	57.37239	17.75397	12	26	0	1	520	1	0	0.007	13.3	23	19.861	10.73	0	3	7	-79	-46	-64	-70	-76	-76	-76	-82	-82	-82	-82	-82	-82	-82	-82	-88	-88	-88	-82	-82	-82	0.001617	1.73	0.35	
2022-07-02 03:50:00	57.37449	17.74971	11	27	0	1	520	1	0	0.007	13.4	23	19.861	10.73	0	3	7	-79	-46	-64	-70	-76	-76	-76	-82	-82	-82	-82	-82	-82	-82	-82	-88	-88	-88	-82	-82	-82	0.001425	1.61	0.35	
2022-07-02 04:00:00	57.37659	17.74575	11	28	0	1	520	1	0	0.007	13.3	23	19.809	10.74	0	3	7	-79	-46	-58	-70	-76	-76	-76	-82	-82	-82	-82	-82	-82	-82	-82	-88	-88	-88	-82	-82	-82	0.001578	1.7	0.35	
2022-07-02 04:10:00	57.3783	17.74176	12	29	0	1	520	1	0	0.007	13.3	23	19.708	10.76	0	3	7	-79	-46	-58	-70	-76	-76	-82	-82	-82	-82	-82	-82	-82	-82	-82	-88	-88	-88	-82	-82	-82	0.001794	1.82	0.45	
2022-07-02 04:20:00	57.38004	17.73816	12	30	0	1	520	1	0	0.007	13.3	23	19.642	10.76	0	3	7	-79	-46	-58	-70	-76	-76	-82	-82	-82	-82	-82	-82	-82	-82	-82	-88	-88	-88	-82	-82	-82	0.001887	1.84	0.5	
2022-07-02 04:30:00	57.38178	17.73495	12	31	0	2	520	1	0	0.007	13.3	23	19.561	10.76	0	3	7	-79	-46	-58	-70	-76	-76	-76	-82	-82	-82	-82	-88	-82	-82	-82	-88	-88	-88	-82	-82	-82	0.001974	1.65	0.4	
2022-07-02 04:40:00	57.38331	17.73144	12	32	0	1	520	1	0	0.009	13.3	23	19.581	10.81	0	3	7	-77	-46	-58	-70	-76	-76	-76	-82	-82	-82	-82	-88	-88	-88	-82	-88	-88	-88	-82	-82	-34	0.002433	1.43	0.25	
2022-07-02 04:50:00	57.38466	17.72913	12	33	0	1	520	1	0	0.007	13.3	23	19.498	10.8	0	3	7	-75	-46	-58	-70	-76	-76	-76	-82	-82	-88	-88	-88	-88	-88	-82	-88	-88	-82	-82	-70	-16	0.001659	1.8	0.4	
2022-07-02 05:00:00	57.38598	17.72571	12	34	0	1	520	1	0	0.007	13.3	23	19.443	10.8	0	3	7	-77	-46	-58	-70	-70	-76	-76	-82	-82	-88	-88	-88	-88	-88	-82	-88	-88	-88	-82	-82	-46	0.001488	1.99	0.3	
2022-07-02 05:10:00	57.3876	17.72187	12	35	0	1	520	1	0	0.007	13.3	23	19.351	10.79	0	3	7	-78	-46	-58	-64	-70	-76	-76	-82	-82	-88	-88	-88	-88	-88	-82	-88	-88	-82	-82	-82	-64	0.00171	2	0.35	
2022-07-02 05:20:00	57.38925	17.71908	12	36	0	1	520	1	0	0.007	13.3	23	19.266	10.79	0	3	7	-78	-46	-58	-64	-70	-76	-76	-82	-82	-88	-88	-88	-88	-88	-82	-88	-88	-88	-82	-82	-64	0.001545	2.14	0.35	
2022-07-02 05:30:00	57.38562	17.72388	12	37	0	1	520	1	0	0.007	13.3	23	19.245	10.77	0	3	7	-77	-46	-58	-70	-76	-76	-82	-82	-82	-82	-88	-88	-88	-88	-82	-88	-88	-88	-82	-82	-40	0.001536	2.15	0.45	
2022-07-02 05:40:00	57.38103	17.72769	12	38	0	1	520	1	0	0.007	13.3	23	19.375	10.8	0	3	7	-76	-46	-58	-70	-76	-76	-76	-82	-82	-82	-82	-82	-82	-82	-82	-88	-88	-82	-82	-82	-22	0.001422	2.11	0.35	
2022-07-02 05:50:00	57.37674	17.73174	12	39	0	1	520	1	0	0.007	13.3	23	19.445	10.82	0	3	7	-74	-46	-58	-70	-76	-76	-82	-82	-82	-82	-82	-82	-82	-82	-82	-88	-88	-88	-82	-52	-16	0.001299	1.43	0.3	
2022-07-02 06:00:00	57.37185	17.73459	64	40	0	1	580	1	0	0.007	13.3	23	19.414	10.8	0	3	7	-74	-46	-58	-70	-76	-76	-82	-82	-82	-82	-82	-88	-88	-82	-82	-88	-88	-88	-82	-52	-16	0.001581	1.91	0.4	
